"Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"3b05bb96e36af09bf58f84f3bd49938d7826d807","src/main/java/com/gmail/nossr50/chat/commands/AdminChatCommand.java","2","0","0","2","23","29","0"
"7814fa8d46b5e364065b3dfbdeb9948dd2812eba","src/main/java/com/gmail/nossr50/commands/player/MctopCommand.java","16","0","0","2","93","116","0"
"74d9fa422f473f9e79a9bab865c5af6e329bdbd5","src/main/java/com/gmail/nossr50/spout/SpoutStart.java","3","0","0","3","28","39","1"
"04a02cfdc8dacfaa91ab253621d5685ec5c1a2de","src/main/java/com/gmail/nossr50/skills/alchemy/AlchemyPotionBrewer.java","44","0","0","8","178","229","0"
"e9425625e269cf234c276ccd06e6082db5b5e3f8","src/main/java/com/gmail/nossr50/skills/utilities/CombatTools.java","147","0","5","1","430","590","0"
"7814fa8d46b5e364065b3dfbdeb9948dd2812eba","src/main/java/com/gmail/nossr50/commands/spout/XplockCommand.java","7","0","0","1","52","65","0"
"e5e19f77b98676900d92327c43a50fa63c250959","src/main/java/com/gmail/nossr50/config/Config.java","8","0","28","200","307","416","0"
"906609696ba9474feaea2fb501e669f69f8cbdba","src/main/java/com/gmail/nossr50/util/BlockUtils.java","89","0","15","1","199","328","0"
"598c507849319bfc6180dfcb56be3cc6e90deef6","src/main/java/com/gmail/nossr50/skills/WoodCutting.java","44","0","0","7","176","220","1"
"9618e45a1181b8d474fdae56e75e84aa1b988274","src/main/java/com/gmail/nossr50/util/ModUtils.java","57","0","13","3","173","295","1"
"87df536a1f09da85c98252e3d22938ac2e15f6ca","src/main/java/com/gmail/nossr50/commands/experience/AddlevelsCommand.java","1","0","0","1","28","36","1"
"833bc1b25101e20c3a5a49bd6ff7a62929e242df","src/main/java/com/gmail/nossr50/skills/alchemy/AlchemyPotionBrewer.java","43","0","0","8","177","228","0"
"fb8592495d54013325bf73a1bee771ec242d9315","src/main/java/com/gmail/nossr50/commands/database/ConvertDatabaseCommand.java","10","0","0","2","58","75","2"
"4a0e1ba4440f142896a940942d5671138119f14b","src/main/java/com/gmail/nossr50/locale/LocaleLoader.java","9","0","1","4","90","116","1"
"a49d373af09569a91f4094618d122b0a80a275a3","src/main/java/com/gmail/nossr50/runnables/skills/KrakenAttackTask.java","10","0","0","4","76","95","1"
"7e67505dfbc714b85abe4b7b762e245f2b173c75","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","137","0","7","2","490","689","1"
"aadfb22f0016f11b086da1167c82aa5a509c43b3","src/main/java/com/gmail/nossr50/Combat.java","113","0","0","7","319","421","2"
"3fe9cfee74b1313c6f88b46a92a6e947ec101f60","src/main/java/com/gmail/nossr50/commands/party/PartyChangeOwnerCommand.java","3","0","0","2","27","34","1"
"c14ceab24d5e27aa7a6cebd35b76e70541a459d3","src/main/java/com/gmail/nossr50/listeners/InventoryListener.java","29","0","0","8","124","161","0"
"e31b7d5c48d30f0e79bfc1aaf954cd7d3b9236fa","src/main/java/com/gmail/nossr50/listeners/InventoryListener.java","28","0","0","8","113","148","1"
"f3fd48d0c0754d8096800780d70636d1fd0a3d98","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewCheckTask.java","8","0","0","3","32","41","1"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","118","0","15","3","463","717","1"
"7e241e39935ebc116fa7caf528531fafec1fc562","src/main/java/com/gmail/nossr50/skills/repair/RepairManager.java","45","0","5","4","225","352","1"
"3365da7f8d35a2f9341a8f98e6a89f6836da581b","src/main/java/com/gmail/nossr50/listeners/BlockListener.java","92","0","7","2","240","353","1"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/util/Misc.java","12","0","3","9","81","129","1"
"6fea7c8d746973eb05ba180fadcbd4064a081c7e","src/main/java/com/gmail/nossr50/util/MobHealthbarUtils.java","20","0","2","1","108","153","1"
"3fe9cfee74b1313c6f88b46a92a6e947ec101f60","src/main/java/com/gmail/nossr50/util/player/UserManager.java","4","0","6","3","53","100","1"
"be4e62fe9dbb77ddb3ff0f5a658fd775dd496a11","src/main/java/com/gmail/nossr50/commands/party/PtpCommand.java","10","0","0","3","70","89","0"
"14daee3b1bd105a998a4c15b737661e4278705e0","src/main/java/com/gmail/nossr50/skills/taming/TamingManager.java","29","0","7","12","175","267","1"
"618cfad10083cbd94c52bef0764f402d03a8555c","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","118","0","15","3","460","714","1"
"886515400dc845c996075c9f6e6240dd4c8c8c31","src/main/java/com/gmail/nossr50/database/commands/McremoveCommand.java","5","0","0","2","38","46","1"
"df77b9d0ed4fa299a3804c619aa740012fd31b0c","src/main/java/com/gmail/nossr50/skills/fishing/FishingManager.java","88","0","6","10","423","618","1"
"dec3c10ec11dd045c5c7a79c861788be531d1b9b","src/main/java/com/gmail/nossr50/config/Config.java","9","0","30","207","321","440","1"
"598c507849319bfc6180dfcb56be3cc6e90deef6","src/main/java/com/gmail/nossr50/listeners/mcBlockListener.java","108","0","0","6","299","403","1"
"a0208902447a6a54a699c3224219aa1ce8baf98a","src/main/java/com/gmail/nossr50/skills/woodcutting/Woodcutting.java","25","0","0","1","123","224","1"
"e5cc06e8227da4227d70233bae023a5b018e5da1","src/main/java/com/gmail/nossr50/util/Database.java","41","0","7","2","283","402","2"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/acrobatics/RollEventHandler.java","7","0","0","1","70","98","4"
"f096e915cf4bc1b330deb9e3bab39f8c63612cf7","src/main/java/com/gmail/nossr50/commands/ToggleCommand.java","9","0","0","3","61","77","1"
"b4a3ddba3cc936c385bc309ac97012ef2b108211","src/main/java/com/gmail/nossr50/skills/Mining.java","127","0","1","6","449","536","0"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/commands/general/AddxpCommand.java","14","0","1","2","111","136","3"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/runnables/database/UUIDFetcherRunnable.java","3","0","0","4","41","52","1"
"1647ef4fae54177ed24f2dc4c4bae9d1a266fc97","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","120","0","7","3","421","601","2"
"9278ca4d27c0211aa886f7f6c4cb206c3cfcc998","src/main/java/com/gmail/nossr50/commands/general/StatsCommand.java","20","0","0","3","82","103","0"
"d93c83f77550fe6c070c96d648edb339189456a7","src/main/java/com/gmail/nossr50/chat/PartyChatManager.java","6","0","0","3","39","51","2"
"18a5ec73d7904b0b3d22a2eda73aa96ecd2d97e1","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","120","0","7","3","421","601","2"
"0aa67727f54ef079d925f2d9c7977aff935fa1bd","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","128","0","13","4","459","653","0"
"fb8592495d54013325bf73a1bee771ec242d9315","src/main/java/com/gmail/nossr50/database/DatabaseManager.java","1","0","11","1","23","105","2"
"7479a022208c2a49cfac9e30a3b1e93506dc6595","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","109","0","15","2","427","677","1"
"07f9b287e7a36a7f173c596516f0aba9292dd60f","src/main/java/com/gmail/nossr50/commands/experience/ExperienceCommand.java","22","0","0","3","137","170","0"
"b50ba9c02edbf8418b4c065589dd242438333838","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewCheckTask.java","8","0","0","3","32","43","1"
"44626c36a9fa09e074d9795ec71f8fb99d9be31c","src/main/java/com/gmail/nossr50/skills/axes/AxesManager.java","19","0","5","8","94","150","1"
"9730cdb880ba45ebd96c1cffab6c242310a18743","src/main/java/com/gmail/nossr50/util/commands/CommandUtils.java","23","0","3","17","145","203","1"
"4210920c5f30dec16b7b5e4e1ee2d07c2b352993","src/main/java/com/gmail/nossr50/skills/taming/TamingManager.java","19","0","6","11","132","204","1"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/taming/CallOfTheWildEventHandler.java","6","0","0","1","70","86","4"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/database/DatabaseManager.java","1","0","13","3","29","136","1"
"f6e9fd9f3aba98d0c30ef070b5be926def99caa1","src/main/java/com/gmail/nossr50/skills/repair/RepairManager.java","48","0","5","4","244","380","1"
"9618e45a1181b8d474fdae56e75e84aa1b988274","src/main/java/com/gmail/nossr50/skills/mining/MiningManager.java","39","0","10","7","191","297","1"
"eddadcc179c548bd0f34c68bb8c0a8df9b2bff23","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","130","0","13","4","455","648","0"
"f3fd48d0c0754d8096800780d70636d1fd0a3d98","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewTask.java","13","0","0","5","79","104","1"
"fb8592495d54013325bf73a1bee771ec242d9315","src/main/java/com/gmail/nossr50/api/ExperienceAPI.java","9","0","37","3","196","702","2"
"8059636b62fbcc664002b183b801e37ecf58790c","src/main/java/com/gmail/nossr50/skills/archery/ArcheryManager.java","9","0","4","5","66","112","1"
"ca6dc5195d079a4e76aed8811a3f6956a9f10339","src/main/java/com/gmail/nossr50/skills/archery/ArcheryManager.java","9","0","4","5","67","108","0"
"7b3869e385ed0bff576132482ea4eb926fc723fc","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","128","0","7","4","434","618","1"
"8cf16d4a1c57be03f9b1bbe5c25e6a4f21cd2494","src/main/java/com/gmail/nossr50/database/LeaderboardManager.java","53","0","2","6","292","373","1"
"f3db90b6a9ba7d4cbfd1659f5f0ea29a8466c664","src/main/java/com/gmail/nossr50/skills/alchemy/AlchemyPotionBrewer.java","74","0","0","6","287","364","0"
"973279ed40d7d21aa5eaacb55a70d9c086f226a8","src/main/java/com/gmail/nossr50/datatypes/McMMOPlayer.java","28","0","6","11","166","243","0"
"fb8592495d54013325bf73a1bee771ec242d9315","src/main/java/com/gmail/nossr50/datatypes/player/McMMOPlayer.java","76","0","23","65","597","930","2"
"37e3bfe7d94c828e220c1075ce412103382ddf4e","src/main/java/com/gmail/nossr50/config/Config.java","63","0","29","107","341","502","0"
"74d9fa422f473f9e79a9bab865c5af6e329bdbd5","src/main/java/com/gmail/nossr50/spout/SpoutStuff.java","103","0","6","2","434","596","1"
"171026ba23d943366edc15f24d754f6d149f9b01","src/main/java/com/gmail/nossr50/skills/fishing/FishingManager.java","41","0","6","3","191","304","0"
"be7992d5411324f8c86d59568a4207d5a4e71efa","src/main/java/com/gmail/nossr50/skills/taming/TamingManager.java","20","0","6","11","137","210","1"
"5c836cdaaf7fe54587c84bb9ec806e89e05d38cb","src/main/java/com/gmail/nossr50/party/PartyManager.java","62","0","29","4","355","653","1"
"886515400dc845c996075c9f6e6240dd4c8c8c31","src/main/java/com/gmail/nossr50/database/commands/MmoupdateCommand.java","4","0","0","2","34","45","1"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/taming/BeastLoreEventHandler.java","3","0","0","1","33","49","4"
"36f1a2d78a14104573a84f5e30d59e42c7161687","src/main/java/com/gmail/nossr50/util/BlockUtils.java","90","0","15","1","191","317","1"
"fb8592495d54013325bf73a1bee771ec242d9315","src/main/java/com/gmail/nossr50/config/HiddenConfig.java","3","0","0","8","43","55","1"
"9278ca4d27c0211aa886f7f6c4cb206c3cfcc998","src/main/java/com/gmail/nossr50/commands/general/MmoeditCommand.java","18","0","0","3","72","84","0"
"2c8bfd6573a0d87c99752d8f879460a19745fe46","src/main/java/com/gmail/nossr50/commands/skills/AxesCommand.java","22","0","0","2","98","125","0"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/commands/general/MmoeditCommand.java","13","0","0","2","94","114","3"
"6fea7c8d746973eb05ba180fadcbd4064a081c7e","src/main/java/com/gmail/nossr50/util/ModUtils.java","57","0","13","3","173","295","1"
"8059636b62fbcc664002b183b801e37ecf58790c","src/main/java/com/gmail/nossr50/datatypes/player/PlayerProfile.java","88","0","10","16","502","675","1"
"a1c1271d21fb7568c432ca66334985f9f42be17a","src/main/java/com/gmail/nossr50/database/SQLDatabaseManager.java","130","0","1","12","998","1265","1"
"973279ed40d7d21aa5eaacb55a70d9c086f226a8","src/main/java/com/gmail/nossr50/skills/Skills.java","99","0","16","4","320","519","0"
"af64bdf7420aa6c95629e41a24c6bad6229b3709","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","124","0","13","4","455","649","0"
"dd8984314f0e9081cb18fbf24714a7f4ca19161b","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","135","0","7","2","485","683","1"
"1a63fc76388bd6849c01198c6266501269b6a3d2","src/main/java/com/gmail/nossr50/listeners/InventoryListener.java","24","0","0","7","105","132","1"
"cdfb0da5c9b19120520070912f005c586a1b4d7b","src/main/java/com/gmail/nossr50/skills/taming/TamingManager.java","32","0","7","12","197","294","1"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/acrobatics/AcrobaticsEventHandler.java","2","0","0","1","30","62","4"
"f096e915cf4bc1b330deb9e3bab39f8c63612cf7","src/main/java/com/gmail/nossr50/commands/database/McremoveCommand.java","6","0","0","3","44","55","1"
"5b5b73cde0806b844c6183a696403af15ce87a6a","src/main/java/com/gmail/nossr50/listeners/InventoryListener.java","29","0","0","8","125","163","0"
"190b7ee1f544a04c125c4fd4d728326f10d0ec0d","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","100","0","10","3","370","529","2"
"a9ea2e01372eb2c12d16227f37474caddf048a65","src/main/java/com/gmail/nossr50/skills/gathering/WoodCutting.java","88","0","3","1","318","458","1"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/swords/CounterAttackEventHandler.java","2","0","0","1","35","46","4"
"2c8bfd6573a0d87c99752d8f879460a19745fe46","src/main/java/com/gmail/nossr50/commands/skills/HerbalismCommand.java","29","0","0","2","105","135","0"
"9bd4a0a70762b8a2c01198511b1b8ccf2a36bbd8","src/main/java/com/gmail/nossr50/Combat.java","113","0","0","7","319","421","1"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/mcMMO.java","43","0","2","21","391","517","1"
"d3ec976f44305e36d59ff14ae38adaf1c0c31856","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","152","0","7","1","422","601","1"
"9278ca4d27c0211aa886f7f6c4cb206c3cfcc998","src/main/java/com/gmail/nossr50/commands/party/ACommand.java","17","0","0","3","65","89","0"
"6c70de6a5817202035a4c2ee5e603960e5192485","src/main/java/com/gmail/nossr50/skills/repair/RepairManager.java","55","0","7","7","269","417","1"
"bded936af5c421ea2f0d29cfd9d33c4ef283eec7","src/main/java/com/gmail/nossr50/skills/repair/config/RepairConfig.java","35","0","0","2","126","164","0"
"afd706bed8e272736c721a6f47764bd2b42a5415","src/main/java/com/gmail/nossr50/commands/experience/ExperienceCommand.java","20","0","0","2","119","150","1"
"037022b175407ef7373ed0172adf0f8aba2d7ce3","src/main/java/com/gmail/nossr50/skills/unarmed/Unarmed.java","10","0","0","2","64","84","1"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/commands/experience/ConvertExperienceCommand.java","5","0","0","2","38","50","1"
"b1c1f0e21e6b5f48503e0cef84949a4ee8483826","src/main/java/com/gmail/nossr50/skills/salvage/SalvageManager.java","35","0","5","9","185","271","0"
"802ad84613a6366f5efe234c1e853e356f12b655","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","96","0","10","2","332","475","1"
"80cc22efff926e1c75db574541f797b52e91deb8","src/main/java/com/gmail/nossr50/skills/Repair.java","235","0","0","25","555","752","1"
"973279ed40d7d21aa5eaacb55a70d9c086f226a8","src/main/java/com/gmail/nossr50/commands/mc/McrankCommand.java","10","0","0","3","69","89","0"
"0332c0f5e06228d3cfaf69918446eb794b14d082","src/main/java/com/gmail/nossr50/util/scoreboards/ScoreboardManager.java","34","0","10","14","282","406","1"
"64e1448782357db706dbab9b68b81ec51f3c4688","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","110","0","11","4","402","574","2"
"0c61cc8bdcd8b065f5b7e778270e75881a4a6cf4","src/main/java/com/gmail/nossr50/skills/gathering/Fishing.java","92","0","4","1","362","491","1"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/gathering/Fishing.java","83","0","3","1","350","438","4"
"bded936af5c421ea2f0d29cfd9d33c4ef283eec7","src/main/java/com/gmail/nossr50/util/MobHealthbarUtils.java","24","0","3","1","120","174","0"
"2c8bfd6573a0d87c99752d8f879460a19745fe46","src/main/java/com/gmail/nossr50/commands/skills/MiningCommand.java","36","0","0","2","162","188","0"
"e5cc06e8227da4227d70233bae023a5b018e5da1","src/main/java/com/gmail/nossr50/config/Config.java","10","0","27","214","309","409","2"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/acrobatics/AcrobaticsManager.java","10","0","2","2","60","88","4"
"2b9b5df1ee87b7f1a5f5527c6242b87ed8d601f1","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","136","0","8","9","503","718","0"
"2c8bfd6573a0d87c99752d8f879460a19745fe46","src/main/java/com/gmail/nossr50/commands/skills/RepairCommand.java","40","0","0","2","132","168","0"
"eddadcc179c548bd0f34c68bb8c0a8df9b2bff23","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","147","0","8","9","536","755","0"
"7a14e61762bd2b211ae6f4ef53b81452b381322c","src/main/java/com/gmail/nossr50/runnables/StickyPistonTrackerTask.java","3","0","0","3","27","37","1"
"72b106e71fc10aae994e5a4a6d393d54932be551","src/main/java/com/gmail/nossr50/util/commands/CommandUtils.java","32","0","5","17","176","276","2"
"70231b6ae0c1807324ad9bd9ccdea88c1b2357ab","src/main/java/com/gmail/nossr50/config/mods/CustomToolsConfig.java","10","0","0","3","82","102","1"
"29520dc95c4de321a5da6abb01a979ccc33239a9","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","122","0","7","2","411","590","2"
"8059636b62fbcc664002b183b801e37ecf58790c","src/main/java/com/gmail/nossr50/party/PartyManager.java","56","0","22","2","307","545","1"
"3a5de8e2ce04816bc057f005dd53eca7878934db","src/main/java/com/gmail/nossr50/commands/skills/FishingCommand.java","36","0","0","2","154","198","0"
"78109eb499e026df4c1d0d067d995e9b6fcb446a","src/main/java/com/gmail/nossr50/commands/player/McrankCommand.java","16","0","0","2","88","110","1"
"4486261413923e160268a0c0e35abcab46d5965f","src/main/java/com/gmail/nossr50/mcMMO.java","44","0","2","20","386","509","0"
"7e92905618a3ed3864ca8e01437088d32a61e0b2","src/main/java/com/gmail/nossr50/skills/smelting/SmeltingManager.java","14","0","3","8","110","162","2"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/acrobatics/DodgeEventHandler.java","3","0","0","1","41","54","4"
"9bd4a0a70762b8a2c01198511b1b8ccf2a36bbd8","src/main/java/com/gmail/nossr50/skills/Axes.java","40","0","0","4","139","173","1"
"4aeda6e9e810f3c86f88976926d8055c00a53654","src/main/java/com/gmail/nossr50/util/BlockUtils.java","93","0","15","2","205","336","2"
"87df536a1f09da85c98252e3d22938ac2e15f6ca","src/main/java/com/gmail/nossr50/commands/experience/MmoeditCommand.java","1","0","0","1","28","36","1"
"c48ccae484ff8da16d6c2d318a19f7c441f65a01","src/main/java/com/gmail/nossr50/skills/excavation/Excavation.java","10","0","0","1","38","59","1"
"eddadcc179c548bd0f34c68bb8c0a8df9b2bff23","src/main/java/com/gmail/nossr50/mcMMO.java","45","0","2","21","407","536","0"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/util/player/UserManager.java","9","0","5","6","70","119","1"
"cc6850b37d8d041e0f2eb10e144291d7b487792b","src/main/java/com/gmail/nossr50/skills/unarmed/Unarmed.java","1","0","0","1","16","23","1"
"886515400dc845c996075c9f6e6240dd4c8c8c31","src/main/java/com/gmail/nossr50/database/commands/McpurgeCommand.java","5","0","0","2","32","40","1"
"4210920c5f30dec16b7b5e4e1ee2d07c2b352993","src/main/java/com/gmail/nossr50/skills/smelting/SmeltingManager.java","15","0","3","6","83","126","1"
"2e2abcd645af7809a5b375494c0f78eabf0493f7","src/main/java/com/gmail/nossr50/skills/axes/AxesManager.java","18","0","5","8","94","150","1"
"71141a0f8d073c1a4facf78b733bfb39232192a3","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","108","0","15","2","428","675","1"
"1ec55c2d7ee21ae6542a944927790b148262ac4a","src/main/java/com/gmail/nossr50/util/Misc.java","33","0","8","13","188","301","1"
"8059636b62fbcc664002b183b801e37ecf58790c","src/main/java/com/gmail/nossr50/commands/party/PartyCommand.java","30","0","0","2","128","155","1"
"f6e9fd9f3aba98d0c30ef070b5be926def99caa1","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","97","0","13","3","384","568","1"
"4aeda6e9e810f3c86f88976926d8055c00a53654","src/main/java/com/gmail/nossr50/runnables/StickyPistonTrackerTask.java","3","0","0","3","28","38","2"
"67499eeff7499e3bf49d9f455a35a40948a7921e","src/main/java/com/gmail/nossr50/util/blockmeta/HashChunkletManager.java","51","0","0","19","295","385","1"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/commands/general/SkillResetCommand.java","7","0","0","2","42","60","3"
"5825eb169668f97626635c80c36c4de59870daa1","src/main/java/com/gmail/nossr50/commands/party/PartyCommand.java","51","0","0","3","197","235","1"
"9e39c3495dedb06b79dd8b7dcc3a4c6674fa385d","src/main/java/com/gmail/nossr50/commands/chat/PartyChatCommand.java","5","0","0","2","41","53","0"
"97c95c1c49ba29af285de4206060464f655300f9","src/main/java/com/gmail/nossr50/skills/herbalism/HerbalismManager.java","64","0","6","9","285","403","1"
"e7e62b8d4000835a3f3d802e51ff2ea8516cdb15","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","132","0","8","10","486","695","1"
"776821a9889155eac76ecda3c2d2bf0357d93abe","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","61","0","10","2","264","390","1"
"0de118701259f741c1507b1dc0e117c09efd4ec2","src/main/java/com/gmail/nossr50/config/experience/ExperienceConfig.java","49","0","18","17","202","326","1"
"b50ba9c02edbf8418b4c065589dd242438333838","src/main/java/com/gmail/nossr50/skills/alchemy/AlchemyPotionBrewer.java","74","0","0","6","279","354","1"
"c19d3fd0689b3a65b52e2f7dc9e290ed6dd76f49","src/main/java/com/gmail/nossr50/util/scoreboards/ScoreboardManager.java","32","0","0","11","249","323","0"
"794071efb8f0bb4871d1457fcd039a0b6ca1aafc","src/main/java/com/gmail/nossr50/party/commands/PartyJoinCommand.java","15","0","0","2","80","106","0"
"f62e053a84b1782e67f8ce968bd72f9452b7f73e","src/main/java/com/gmail/nossr50/commands/experience/AddxpCommand.java","2","0","0","1","33","41","1"
