"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"b206263ada09ba2bacefecc5ec012695d9b0e8e7","gov.nasa.arc.mct.core.policy.CheckComponentOwnerIsUserPolicy","0","0","0","0","0","0","0","0","1","2","2","6","9","1","0","10","11","0.5","0.375","9","5","1","1","0.375","9","1","1","0","0","1","15","23","0","0","0","0","1","0","1","0","1","8","0","1","0","15","23","0","0","0","0","1","0","1","0","1","8","0","1","0","0","1","0","0","3","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"523a7d63d73ef3ea83abb30531d2ba0f3a6ee78e","gov.nasa.arc.mct.core.policy.CheckComponentOwnerIsUserPolicy","0","0","0","0","0","0","0","0","1","2","2","7","9","1","0","10","11","0.5","0.36","9","5","1","1","0.36","9","1","1","0","0","1","16","24","0","0","0","0","1","0","1","0","1","9","0","1","0","16","24","0","0","0","0","1","0","1","0","1","9","0","1","0","0","1","0","0","3","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.scatter.ScatterPlotDataSeries","0","0","0","0","0","0","0","0","1","2","2","9","6","2","4","6","12","0","0.0217391","1","0","0","7","0.0128205","1","1","1","0","0","1","45","54","6","2","6","2","6","0","6","1","6","20","0","6","1","77","89","10","2","10","2","9","0","8","1","9","37","0","8","1","0","0","0","0","10","0","0","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.view.PlotViewFactory","0","0","0","0","0","0","0","0","1","3","3","14","11","3","3","19","22","0","0.161765","11","6","0","1","0.161765","11","0","0","0","0","0","57","82","1","0","1","0","3","0","0","0","3","27","0","0","0","57","82","1","0","1","0","3","0","0","0","3","27","0","0","0","0","1","0","1","11","0","1","0","0","0","0","2","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.view.PlotViewFactory","0","0","0","0","0","0","0","0","1","3","3","17","11","3","3","22","25","0","0.146667","11","6","0","1","0.146667","11","0","0","0","0","0","64","89","1","0","1","0","3","0","0","0","3","32","0","0","0","64","89","1","0","1","0","3","0","0","0","3","32","0","0","0","0","1","0","1","11","0","1","0","0","0","0","2","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2bf3c8b935f950b0c993fc183d2f75fe422cbb6f","org.acme.example.view.ShowChildrenInTableView$ExampleTableModel","0","0","0","0","0","0","0","0","1","3","3","20","4","3","8","7","18","0.181818","0.117021","11","11","2","9","0.117021","11","0","0","0","0","0","83","107","5","5","5","5","11","0","10","3","11","38","0","10","3","83","107","5","5","5","5","11","0","10","3","11","38","0","10","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"4b928a3e7866920c5fe1cb5f34b82d667b840e21","org.acme.example.view.ShowChildrenInTableView$ExampleTableModel","0","0","0","0","0","0","0","0","1","3","3","21","5","3","8","9","20","0.181818","0.117021","11","11","2","9","0.117021","11","0","0","0","0","0","83","106","5","5","5","5","11","0","10","3","11","39","0","10","3","83","106","5","5","5","5","11","0","10","3","11","39","0","10","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.scatter.ScatterPlotDataSeries","0","0","0","0","0","0","0","0","1","3","3","26","5","2","4","6","16","0","0.0111111","1","0","0","8","0.0111111","1","1","1","0","0","1","89","105","5","4","5","4","10","0","7","1","10","49","0","7","1","89","105","5","4","5","4","10","0","7","1","10","49","0","7","1","0","0","0","0","11","0","0","6","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5256f5ecda0f01f4c3565319d6545cdbe5d18f09","gov.nasa.arc.mct.dbpersistence.service.PersistenceServiceImpl","0","0","0","0","0","0","0","0","1","5","5","129","25","7","14","85","123","0.04","0.0241611","18","6","1","24","0.0273973","22","2","2","1","1","1","727","829","10","14","10","14","38","0","24","1","38","461","0","24","1","781","893","12","17","11","17","47","0","32","1","47","481","1","32","1","0","2","0","11","36","0","0","22","0","0","0","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","10","1","0","0","0","1"
"5e8071fc4e37bcb6ab82c758bfe89585f59cc467","gov.nasa.arc.mct.dbpersistence.service.PersistenceServiceImpl","0","0","0","0","0","0","0","0","1","5","5","130","25","7","14","85","123","0.04","0.025266","19","6","1","24","0.0283951","23","2","2","1","1","1","733","835","11","14","11","14","38","0","24","1","38","464","0","24","1","787","899","13","17","12","17","47","0","32","1","47","484","1","32","1","0","2","0","11","36","0","0","22","0","0","0","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","10","1","0","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.settings.controls.PlotSettingsComboBox","0","0","0","0","0","0","0","0","2","1","1","11","2","3","5","1","7","0.142857","0.108696","5","5","1","6","0.0877193","5","1","1","2","2","1","41","55","6","1","4","1","6","0","6","2","14","19","0","13","2","52","68","8","1","6","1","8","0","8","2","16","22","0","15","2","0","0","0","0","5","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.settings.controls.PlotSettingsComboBox","0","0","0","0","0","0","0","0","2","1","1","12","2","3","5","1","7","0.142857","0.134615","7","5","1","6","0.111111","7","1","1","2","2","1","45","62","6","1","4","1","6","0","6","2","14","24","0","13","2","56","75","8","1","6","1","8","0","8","2","16","27","0","15","2","0","0","0","0","7","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4e3e7ed0f47b8d52995d84beeeacd058bd0ad6b3","gov.nasa.arc.mct.identitymgr.impl.DefaultIdentityManager","0","0","0","0","0","0","0","0","2","3","3","15","6","2","6","9","14","0.4","0.295082","18","12","2","3","0.295082","18","2","2","0","0","1","43","59","4","4","2","2","5","0","4","0","7","21","0","6","0","43","59","4","4","2","2","5","0","4","0","7","21","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"8258a874558fb0fab19d7d3c0f101545bdb26038","gov.nasa.arc.mct.gui.housing.TestInspector","0","0","0","0","0","0","0","0","2","3","3","17","13","2","0","20","27","0","0.142857","20","0","0","8","0.139241","22","0","0","0","0","0","120","172","15","0","15","0","7","0","7","0","7","55","0","7","0","136","188","26","23","15","0","10","0","10","0","88","60","4","82","12","0","0","0","1","2","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"b206263ada09ba2bacefecc5ec012695d9b0e8e7","gov.nasa.arc.mct.core.policy.OwnershipTest","0","0","0","0","0","0","0","0","3","0","0","5","9","1","0","10","15","0.166667","0.169014","12","11","1","5","0.15","12","0","0","0","0","0","59","88","7","0","7","0","5","0","5","1","5","14","0","5","1","68","98","25","30","7","1","7","0","7","1","77","18","1","53","8","0","0","0","6","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","4","0","0","0","1"
"523a7d63d73ef3ea83abb30531d2ba0f3a6ee78e","gov.nasa.arc.mct.core.policy.OwnershipTest","0","0","0","0","0","0","0","0","3","5","5","13","9","1","0","10","15","0.166667","0.166667","14","11","1","5","0.150538","14","0","0","0","0","0","70","102","6","0","6","0","5","0","5","1","5","26","0","5","1","79","112","24","30","6","1","7","0","7","1","77","30","1","53","8","0","0","0","1","4","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.scatter.ScatterPlotDataManager","0","0","0","0","0","0","0","0","4","4","3","33","6","1","6","6","18","0","0.0277778","3","0","0","11","0.0277778","3","1","1","0","0","1","105","125","6","3","6","3","12","0","10","0","12","50","0","10","0","105","125","6","3","6","3","12","0","10","0","12","50","0","10","0","0","0","0","0","10","0","0","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.scatter.ScatterPlotDataManager","0","0","0","0","0","0","0","0","4","4","3","34","6","1","6","8","20","0","0.0265487","3","0","0","11","0.0265487","3","1","1","0","0","1","110","130","6","3","6","3","12","0","10","0","12","53","0","10","0","110","130","6","3","6","3","12","0","10","0","12","53","0","10","0","0","0","0","0","10","0","0","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.scatter.ScatterPlot","0.00250836","1","1","1","0.0214133","0.0283286","10","10","21","3","2","78","31","3","4","47","104","0","0.0611621","20","0","0","56","0.0536193","20","2","4","0","0","2","307","410","9","42","8","20","57","0","55","5","102","105","0","100","27","353","467","11","44","10","22","67","0","65","6","112","119","0","110","28","0","0","0","1","22","0","0","3","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.scatter.ScatterPlot","0.00269542","1","1","1","0.0224215","0.0298507","10","10","21","3","2","78","31","3","4","47","104","0","0.0640244","21","0","0","56","0.0589888","21","2","4","0","0","2","307","411","9","42","8","20","57","0","55","5","102","105","0","100","27","335","446","11","44","10","22","63","0","61","6","108","112","0","106","28","0","0","0","1","20","0","0","3","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.bridge.PlotView","0.0557888","2","18","4","0.0328407","0.0487211","40","40","3","5","5","154","35","27","60","118","181","0.288462","0.153538","115","108","15","37","0.214354","224","2","4","0","0","2","634","888","38","37","37","15","63","3","51","5","108","339","3","96","27","821","1218","57","37","55","15","94","3","81","5","142","416","3","128","27","0","12","0","7","96","0","0","42","0","0","0","6","0","45","0","0","0","0","0","2","2","0","0","0","0","0","0","16","1","0","1","0","0","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.bridge.PlotView","0.0560917","2","18","4","0.0329761","0.0488998","40","40","3","5","5","153","35","27","60","117","179","0.294118","0.154155","115","108","15","36","0.214971","224","2","4","0","0","2","631","883","38","37","37","15","62","3","50","5","107","338","3","95","27","818","1213","57","37","55","15","93","3","80","5","141","415","3","127","27","0","12","0","7","96","0","0","42","0","0","0","6","0","45","0","0","0","0","0","2","2","0","0","0","0","0","0","16","1","0","1","0","0","0","0","0"
"fc17af8aec0dfc5373de8f43ab793377ed63f060","gov.nasa.arc.mct.fastplot.bridge.MarqueeZoomListener","0.0900693","1","4","1","0.104396","0.0921053","19","14","1","3","3","14","6","2","2","8","13","0","0.0775862","9","0","0","5","0.0559006","9","0","0","0","0","0","107","131","16","0","16","0","5","0","4","0","5","54","0","4","0","152","182","17","0","17","0","7","0","6","0","7","84","0","6","0","0","0","0","0","10","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0"
"05f1a5bde8b837c289f84409f3c5189938aaf581","gov.nasa.arc.mct.gui.housing.TestInspector","0.0963855","1","1","1","0.0625","0.0604027","13","9","2","3","3","18","13","2","0","20","28","0.111111","0.136364","21","1","1","8","0.133721","23","0","0","0","0","0","133","192","15","0","15","0","8","0","8","0","8","65","0","8","0","149","208","26","23","15","0","11","0","11","0","89","70","4","83","12","0","0","0","2","2","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.settings.PlotSetupPanel","0.10134","4","12","8","0.125695","0.161031","113","100","1","2","2","13","11","7","2","15","22","1","0.325671","85","15","2","0","0.141096","103","2","2","0","0","1","176","360","21","5","14","5","7","0","1","0","24","118","0","16","0","627","899","79","47","42","18","59","0","53","4","317","350","0","282","20","0","0","0","3","46","0","0","23","0","0","0","3","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.settings.PlotSetupPanel","0.101606","4","12","8","0.125556","0.161031","113","100","1","2","2","13","11","7","2","15","22","1","0.325671","85","15","2","0","0.141096","103","2","2","0","0","1","176","360","21","5","14","5","7","0","1","0","24","118","0","16","0","627","900","79","47","42","18","59","0","53","4","317","348","0","282","20","0","0","0","3","46","0","0","23","0","0","0","3","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0"
"0cf5705839b1a67c1d936a25b8f09a1c21612f15","gov.nasa.arc.mct.table.gui.LabeledTable","0.104632","3","30","6","0.0438159","0.0715015","79","70","2","4","4","269","17","20","127","25","135","1","0.440485","618","608","104","0","0.393056","634","0","0","0","0","0","785","1558","32","45","32","45","110","0","103","51","110","497","0","103","51","979","1803","32","48","32","48","127","0","120","53","127","607","0","120","53","0","0","0","1","77","0","1","4","0","0","0","2","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0"
"42cbc3f5b68e1b67340a44ddd6fca5daf1147a96","gov.nasa.arc.mct.table.gui.LabeledTable","0.106897","3","30","6","0.0441834","0.0726141","79","70","2","4","4","264","17","20","127","25","135","1","0.445245","618","608","104","0","0.396746","634","0","0","0","0","0","770","1543","32","45","32","45","110","0","103","51","110","486","0","103","51","964","1788","32","48","32","48","127","0","120","53","127","596","0","120","53","0","0","0","1","77","0","1","4","0","0","0","2","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","1"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.view.PlotViewManifestation","0.109384","1","14","2","0.0581818","0.0824742","32","32","2","4","4","82","26","46","57","51","95","0.48","0.204489","82","61","12","13","0.174468","82","3","5","3","3","2","319","476","31","26","16","11","44","1","24","2","93","165","4","63","7","388","550","31","26","16","11","52","1","32","2","101","196","4","71","7","0","1","0","3","25","0","1","6","0","0","0","1","0","18","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.view.PlotViewManifestation","0.1097","1","14","2","0.0581818","0.0826873","32","32","2","4","4","82","26","46","56","50","94","0.48","0.205","82","61","12","13","0.17484","82","3","5","3","3","2","318","476","31","26","16","11","44","1","24","2","93","164","4","63","7","387","550","31","26","16","11","52","1","32","2","101","195","4","71","7","0","1","0","3","25","0","1","6","0","0","0","1","0","18","1","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"c51c585e19c0ee09920cb84aebf4039dd9691380","gov.nasa.arc.mct.fastplot.settings.PlotSetupPanel$TimeSetupPanel","0.166667","1","4","2","0.252336","0.252747","27","23","0","1","1","6","9","1","1","11","12","0","0.031746","2","0","0","2","0.0215054","2","2","2","0","0","1","61","71","8","0","1","0","1","0","1","0","18","47","0","16","0","91","107","19","4","4","0","7","0","7","0","61","57","0","56","6","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00a1a4e44d41db0509178e7acb449101cb47231f","gov.nasa.arc.mct.fastplot.settings.PlotSetupPanel$TimeSetupPanel","0.169625","1","4","2","0.25","0.252747","27","23","0","1","1","6","9","1","1","12","13","0","0.031746","2","0","0","2","0.0215054","2","2","2","0","0","1","61","72","8","0","1","0","1","0","1","0","18","45","0","16","0","91","108","19","4","4","0","7","0","7","0","61","55","0","56","6","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8258a874558fb0fab19d7d3c0f101545bdb26038","gov.nasa.arc.mct.gui.housing.Inspector","0.203039","3","6","3","0.217631","0.221843","79","65","1","2","2","27","14","10","9","25","39","0","0.0680851","16","11","0","8","0.057508","18","2","3","0","0","1","219","279","32","14","22","3","14","1","7","1","51","139","4","41","7","295","363","39","24","23","5","24","1","16","1","73","171","5","62","10","0","0","0","2","30","0","1","12","0","0","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1"
"05f1a5bde8b837c289f84409f3c5189938aaf581","gov.nasa.arc.mct.gui.housing.Inspector","0.208017","3","6","3","0.220994","0.226027","80","66","1","2","2","27","14","10","9","25","39","0","0.0683761","16","11","0","8","0.0576923","18","2","3","0","0","1","218","278","32","14","22","3","14","1","7","1","51","138","4","41","7","294","362","39","24","23","5","24","1","16","1","73","170","5","62","10","0","0","0","2","30","0","1","12","0","0","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0"
"f078397eabd1ec6054d434c73d65babc093fab9b","gov.nasa.arc.mct.fastplot.view.PlotSettingsControlPanel","0.230941","24","107","51","0.191382","0.227461","684","603","2","9","2","236","44","58","63","100","148","0.625","0.145282","291","122","5","3","0.116101","349","0","0","0","0","0","1712","2453","137","11","137","11","48","6","7","3","48","1238","6","7","3","2657","3574","187","22","187","22","148","6","94","17","156","1750","6","102","17","0","9","0","13","279","0","0","20","0","0","0","76","0","164","0","0","0","0","0","2","2","0","0","0","0","0","0","10","11","0","0","16","0","0","0","0"
"2a9d7ff637569850931df63fc186fb135b48c8e8","gov.nasa.arc.mct.fastplot.view.PlotSettingsControlPanel","0.231399","24","107","51","0.191382","0.227461","684","603","2","9","2","236","44","58","63","100","148","0.625","0.145282","291","122","5","3","0.116101","349","0","0","0","0","0","1712","2453","137","11","137","11","48","6","7","3","48","1238","6","7","3","2657","3574","187","22","187","22","148","6","94","17","156","1750","6","102","17","0","9","0","13","279","0","0","20","0","0","0","76","0","164","0","0","0","0","0","2","2","0","0","0","0","0","0","10","11","0","0","16","0","0","0","1"
"8258a874558fb0fab19d7d3c0f101545bdb26038","gov.nasa.arc.mct.canvas.view.PanelInspectorTest","0.283976","1","12","2","0.143791","0.234043","22","22","1","1","1","14","9","0","0","7","10","0","0.247312","23","5","0","4","0.271318","35","0","0","0","0","0","70","118","4","0","4","0","3","0","3","0","3","38","0","3","0","94","153","29","40","5","3","8","0","7","0","131","45","3","117","19","0","1","0","0","6","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1"
"81e9ca1d0352cf661e95af40cddedb3998c045b8","gov.nasa.arc.mct.canvas.view.PanelInspector","0.299694","3","6","3","0.321138","0.31401","79","65","1","2","2","17","8","5","1","13","23","0","0.0245399","4","0","0","7","0.0188679","4","2","3","1","1","1","159","192","24","13","14","3","10","0","6","1","46","102","3","39","7","208","246","25","14","15","4","18","0","13","1","54","116","3","46","7","0","0","0","2","16","0","1","5","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","1"
