"Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"ed1119fe8a34047fc684d585c7ac95020c90dd14","src/main/java/org/mapdb/Serializer.java","86","0","5","29","1304","1774","2"
"5c363e4e996421959f3b33ad3f9554db06ca34db","src/test/java/org/mapdb/Issue112Test.java","1","0","0","2","16","26","1"
"a86151e6a26c06b7c00ec9d42a181cf0506b3eb3","src/test/java/org/mapdb/StoreWALTest.java","16","0","0","12","222","292","1"
"3edd04f8985ca5af0a18f93b6bf4a48971982c13","src/main/java/org/mapdb/StoreWAL.java","131","0","1","8","653","888","1"
"ecf6de30d1386656cec9de62a77cd341bab15dce","src/main/java/org/mapdb/Volume.java","82","0","9","72","601","836","3"
"ecf6de30d1386656cec9de62a77cd341bab15dce","src/main/java/org/mapdb/StoreDirect.java","118","0","1","25","696","1052","1"
"939644c06afd0fad14c8a3c6287b2538fce85964","src/main/java/org/mapdb/StoreDirect.java","110","0","1","23","628","976","1"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/main/java/org/mapdb/StoreCached.java","83","0","1","5","339","457","1"
"47c4f06186a05fdc9c66523857e7c54a87719ff5","src/main/java/org/mapdb/EngineWrapper.java","8","0","3","32","189","290","1"
"939644c06afd0fad14c8a3c6287b2538fce85964","src/main/java/org/mapdb/DBMaker.java","34","0","37","5","345","813","1"
"09ad5ffff24cee29d88ebf117a13dde8d7f069d6","src/test/java/org/mapdb/BTreeMapTest.java","53","0","0","32","504","709","1"
"97d73671867b262f477802d46084e8bff59063bf","src/main/java/org/mapdb/StorageJournaled.java","63","0","1","9","456","668","2"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/BTreeMapContainsKeyTest.java","1","0","1","1","33","50","2"
"f240461445c439b2258960fb4a0e05fe89e12618","src/main/java/org/mapdb/StoreDirect.java","128","0","1","25","773","1149","2"
"3edd04f8985ca5af0a18f93b6bf4a48971982c13","src/test/java/org/mapdb/WALCrash.java","21","0","0","4","157","229","1"
"e4e15337e2f73efaf8115394e8e4e104b3fb55f4","src/test/java/org/mapdb/StorageDirectTest.java","19","0","1","22","260","366","2"
"6896a1242a44daea82469998288de452a3c34934","src/main/java/org/mapdb/DB.java","155","0","63","54","1252","1903","2"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/StoreDirectTest.java","27","0","0","28","348","465","2"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/StoreAppendTest.java","1","0","1","2","38","141","1"
"4659fa952aa0186235b25becea69b6a1c0dbf712","src/main/java/org/mapdb/DB.java","222","0","95","63","1691","2685","1"
"049ecc0fbd3d4b6bf93021c9a442312146101cba","src/main/java/org/mapdb/Store.java","323","0","20","81","1691","2234","1"
"4947f37f3971a42c559f07657fa05ce7ad9838a5","src/main/java/org/mapdb/Volume.java","85","0","10","75","669","912","1"
"fa4db686fc512a0e260333bf7c2e3bcbd959f359","src/main/java/org/mapdb/LongConcurrentLRUMap.java","57","0","1","11","407","731","0"
"e1994b499082f7540359cbd10b761df8a87a7c5f","src/test/java/org/mapdb/issues/IssuesTest.java","12","0","0","8","117","138","1"
"e4945e6b20dc7a610990efe10559ab5c787d297c","src/main/java/org/mapdb/StoreAppend.java","38","0","1","18","387","491","0"
"461ee2dfb2a75977881f1f67fd1f5df1cc8097aa","src/test/java/org/mapdb/SerializerBaseTest.java","40","0","0","60","533","669","1"
"3edd04f8985ca5af0a18f93b6bf4a48971982c13","src/test/java/org/mapdb/WALSequence.java","2","0","1","10","89","116","1"
"c52b02d9ce625c085555e82b7050a917efeb2a2d","src/main/java/org/mapdb/DBMaker.java","53","0","36","4","463","908","1"
"5dc3c9b2bd6c92a6ee239ea3a63d43ddbd53e741","src/main/java/org/mapdb/Serializer.java","31","0","6","6","573","837","0"
"5b14d76ac10326ad73c98aaacbfcf2d41bd4a187","src/main/java/org/mapdb/SerializerPojo.java","109","0","1","6","541","783","1"
"0f50921e0ef3d536569b31c370ba8d66c744bde7","src/test/java/org/mapdb/StoreWALTest.java","15","0","0","11","210","280","2"
"47c4f06186a05fdc9c66523857e7c54a87719ff5","src/test/java/org/mapdb/StorageDirectTest.java","14","0","0","25","263","348","1"
"c4c12adfa9056f6e5795eea965a63c883bffb68b","src/main/java/org/mapdb/Volume.java","58","0","4","60","442","603","2"
"41e3e8059121314a64ef32611bad68ab176b8a8f","src/main/java/org/mapdb/StoreWAL.java","139","0","1","7","656","882","2"
"a7c6b0158ee1eb90660a39ef2c0026ea83919fc8","src/main/java/org/mapdb/CC.java","1","0","1","0","15","89","0"
"47c4f06186a05fdc9c66523857e7c54a87719ff5","src/main/java/org/mapdb/Engine.java","1","0","11","2","15","186","1"
"4cec7a9b483682c6a902ea6fb46775f65e90c41f","src/test/java/org/mapdb/DBTest.java","1","0","0","8","61","82","0"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/DBMakerTest.java","8","0","0","47","502","615","1"
"443379a6869dc870eb0633aa14460acd8d2b1959","src/main/java/org/mapdb/StoreWAL.java","187","0","1","13","945","1241","2"
"5c363e4e996421959f3b33ad3f9554db06ca34db","src/main/java/org/mapdb/StoreDirect.java","128","0","1","25","773","1148","1"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/StoreAppendTest.java","3","0","0","5","80","110","2"
"5c363e4e996421959f3b33ad3f9554db06ca34db","src/test/java/org/mapdb/Issue132Test.java","9","0","0","3","71","101","1"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/BTreeMapLargeValsTest.java","2","0","0","2","35","66","2"
"1d530bd3302982002886aa2f9d213f5745cae55d","src/main/java/org/mapdb/DB.java","163","0","59","43","1133","1643","1"
"ffc5ea3c117c5e45087577971dff65220f990004","src/test/java/org/mapdb/IssuesTest.java","1","0","0","4","39","49","1"
"7041a7d4fb7ad6f41fc486628c4ba96c4dd2486a","src/main/java/org/mapdb/Fun.java","59","0","12","23","329","465","1"
"c6b651ded7e972c588607f0fcfc9097d2ce106c7","src/main/java/org/mapdb/DataOutput2.java","3","0","1","14","98","146","1"
"5dc3c9b2bd6c92a6ee239ea3a63d43ddbd53e741","src/main/java/org/mapdb/BTreeMap.java","451","0","7","84","2208","3126","0"
"9c827618d17a0284836cb6b035fbd11d9535b540","src/main/java/org/mapdb/BTreeMap.java","295","0","6","40","1540","2069","1"
"519f779a3ae6f0ae5f6c8a4feb4d26602f1b0456","src/main/java/org/mapdb/TxEngine.java","60","0","1","31","502","601","0"
"461ee2dfb2a75977881f1f67fd1f5df1cc8097aa","src/main/java/org/mapdb/SerializerBase.java","479","0","1","5","1667","2057","1"
"c4c12adfa9056f6e5795eea965a63c883bffb68b","src/main/java/org/mapdb/Utils.java","23","0","9","3","125","218","1"
"c6b651ded7e972c588607f0fcfc9097d2ce106c7","src/main/java/org/mapdb/SerializerPojo.java","56","0","1","8","418","621","1"
"a86151e6a26c06b7c00ec9d42a181cf0506b3eb3","src/main/java/org/mapdb/StoreDirect.java","254","0","0","25","1018","1404","2"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/main/java/org/mapdb/StoreHeap.java","48","0","1","23","330","408","1"
"ecf6de30d1386656cec9de62a77cd341bab15dce","src/test/java/org/mapdb/VolumeTest.java","14","0","0","20","194","245","3"
"709d2254c8d194db50984713a3560a5e3bfc8b94","src/main/java/org/mapdb/Volume.java","92","0","10","72","646","907","1"
"60a3839ca7e0a27b91f623082567fa4eae55936b","src/test/java/org/mapdb/BindTest.java","3","0","0","3","81","115","0"
"0f50921e0ef3d536569b31c370ba8d66c744bde7","src/test/java/org/mapdb/StoreCachedTest.java","6","0","0","4","74","99","3"
"6d1561ba64e00d980ce47f20ec052a596babb0f6","src/main/java/org/mapdb/BTreeMap.java","363","0","5","41","1678","2255","1"
"0f50921e0ef3d536569b31c370ba8d66c744bde7","src/main/java/org/mapdb/StoreDirect.java","221","0","0","16","856","1190","3"
"0db6f55c4fd015a1b3a54c7163664d582a8a87d8","src/test/java/org/mapdb/StoreWALTest.java","16","0","0","12","226","294","1"
"ca23853943f5f36b4ed8c1df12913000f0d9c060","src/test/java/org/mapdb/BindTest.java","12","0","0","7","164","220","1"
"717b008da75918aae78156e9cb999af987f1e326","src/main/java/org/mapdb/EngineWrapper.java","26","0","6","60","444","605","1"
"c4c12adfa9056f6e5795eea965a63c883bffb68b","src/main/java/org/mapdb/SerializerPojo.java","53","0","1","8","390","572","2"
"f240461445c439b2258960fb4a0e05fe89e12618","src/test/java/org/mapdb/UtilsTest.java","6","0","2","7","95","137","1"
"d0e14533fef6983096b9b06aa3e33b5a625f86a3","src/main/java/org/mapdb/HTreeMap.java","311","0","7","19","1486","2000","3"
"ca23853943f5f36b4ed8c1df12913000f0d9c060","src/main/java/org/mapdb/Bind.java","70","0","17","0","302","749","1"
"b71e79ee91e9afca37167ebb60dc0b064612b7f8","src/main/java/org/mapdb/DB.java","155","0","63","54","1260","1911","1"
"0db6f55c4fd015a1b3a54c7163664d582a8a87d8","src/main/java/org/mapdb/StoreWAL.java","246","0","1","8","1112","1532","1"
"0282b5629311d09ef0ade2978aff1e9d3dad5424","src/main/java/org/mapdb/StoreWAL.java","97","0","1","14","655","868","1"
"4659fa952aa0186235b25becea69b6a1c0dbf712","src/test/java/org/mapdb/IssuesTest.java","1","0","0","2","11","19","2"
"3edd04f8985ca5af0a18f93b6bf4a48971982c13","src/main/java/org/mapdb/StoreAppend.java","49","0","1","16","433","565","1"
"6024b7facfb4b4de6c39523da3241d253f166232","src/main/java/org/mapdb/BTreeMap.java","572","0","7","126","2671","3814","1"
"461ee2dfb2a75977881f1f67fd1f5df1cc8097aa","src/main/java/org/mapdb/Fun.java","107","0","3","51","406","534","1"
"0392d2fca4cf02f7013a84d7acd703c4b5a0f99c","src/test/java/org/mapdb/FunTest.java","17","0","0","7","71","99","2"
"9e1525e55c4745cfdb6d5cb93980a5d3380f4235","src/main/java/org/mapdb/DB.java","186","0","90","56","1492","2248","1"
"181f8f119a4f66f0eb8789fad6e07a66f8b4bc20","src/main/java/org/mapdb/Volume.java","192","0","11","192","1490","1991","4"
"f2fc046bf15094f12d35ca744e33cd2a6098d189","src/main/java/org/mapdb/Utils.java","42","0","11","22","247","377","1"
"d618dfbd73032469c072981c498d4063c45e3834","src/main/java/org/mapdb/Serializer.java","135","0","6","58","1585","2137","2"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/main/java/org/mapdb/StoreWAL.java","131","0","1","13","866","1142","2"
"55f15b73a58a288025d1abe7074618fcc788137a","src/test/java/org/mapdb/PumpTest.java","52","0","0","23","427","560","1"
"970b748e50b939d1bede6ee9c670cf2896911bb8","src/main/java/org/mapdb/StoreDirect.java","128","0","1","25","773","1149","3"
"c52c45e4111f110e495ea8d30e466e8452972c19","src/main/java/org/mapdb/Pump.java","85","0","5","3","482","697","2"
"0f50921e0ef3d536569b31c370ba8d66c744bde7","src/main/java/org/mapdb/StoreCached.java","81","0","1","5","339","461","3"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/main/java/org/mapdb/StoreAppend.java","60","0","0","0","503","660","2"
"c4c12adfa9056f6e5795eea965a63c883bffb68b","src/main/java/org/mapdb/CC.java","1","0","1","0","8","68","1"
"717b008da75918aae78156e9cb999af987f1e326","src/test/java/org/mapdb/TxMakerTest.java","23","0","0","7","159","196","1"
"feb207777a2175205b13b664a1aa1efb68afa6b5","src/main/java/org/mapdb/BTreeMap.java","548","0","7","94","2544","3572","2"
"d618dfbd73032469c072981c498d4063c45e3834","src/test/java/org/mapdb/SerializerTest.java","9","0","0","17","128","169","1"
"ed1119fe8a34047fc684d585c7ac95020c90dd14","src/test/java/org/mapdb/SerializerTest.java","5","0","0","11","75","101","1"
"1d530bd3302982002886aa2f9d213f5745cae55d","src/main/java/org/mapdb/Pump.java","58","0","5","0","313","488","1"
"a86151e6a26c06b7c00ec9d42a181cf0506b3eb3","src/test/java/org/mapdb/UtilsTest.java","9","0","4","9","136","202","1"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/StoreCacheHashTableTest.java","1","0","0","1","30","36","1"
"e0e9e773a8924285c658a018cec380556ff10515","src/main/java/org/mapdb/SerializerPojo.java","109","0","1","6","533","774","2"
"ae28170d07376d7465fd7006f7829325d24dfd98","src/main/java/org/mapdb/Volume.java","83","0","10","72","613","848","2"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/StoreCachedTest.java","7","0","0","4","81","106","1"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/BTreeMapTest2.java","2","0","0","2","34","64","2"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/BrokenDBTest.java","10","0","3","4","90","151","1"
"6024b7facfb4b4de6c39523da3241d253f166232","src/test/java/org/mapdb/BTreeMapTest.java","58","0","0","36","567","787","1"
"a00380670da29548c7e2e6b4c78580ae57f86f13","src/main/java/org/mapdb/DB.java","232","0","94","61","1661","2484","1"
"39f9a54466d7626576efeba29d79f09bb69842f5","src/test/java/org/mapdb/DBMakerTest.java","3","0","0","31","313","371","1"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/DBTest.java","1","0","0","11","76","101","2"
"28b7fd27c3460e2cd058ca73633edbfa36fbf684","src/test/java/org/mapdb/SerializerBaseTest.java","34","0","0","47","377","469","0"
"05d1da4a3b815be2c9054a83f8c8d5d156746591","src/main/java/org/mapdb/WeakIdentityHashMap.java","84","0","17","0","500","741","1"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/main/java/org/mapdb/Volume.java","248","0","14","226","1805","2443","1"
"97d73671867b262f477802d46084e8bff59063bf","src/main/java/org/mapdb/StorageDirect.java","33","0","1","8","205","345","1"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/StoreWALTest.java","3","0","0","3","62","79","2"
"939644c06afd0fad14c8a3c6287b2538fce85964","src/main/java/org/mapdb/StoreAppend.java","56","0","1","23","435","573","1"
"4b996af8d714bf858c0453fb57619e904a256fdf","src/test/java/org/mapdb/HTreeMap2Test.java","41","0","0","13","357","472","1"
"461ee2dfb2a75977881f1f67fd1f5df1cc8097aa","src/main/java/org/mapdb/Atomic.java","36","0","41","15","264","662","1"
"3d1ddbf186607d1a5022b699de57dcf5275a3dd0","src/main/java/org/mapdb/volume/ByteBufferVol.java","33","0","1","24","267","368","1"
"3ace7a206aaf788eafe7080bece1996184dfe80b","src/main/java/org/mapdb/Volume.java","85","0","10","75","668","911","2"
"7f72ff0132a8572a4daf50364f2b98d60afd6c05","src/main/java/org/mapdb/StoreDirect.java","130","0","1","25","783","1165","0"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/main/java/org/mapdb/StoreDirect.java","134","0","1","25","795","1179","2"
"47c4f06186a05fdc9c66523857e7c54a87719ff5","src/main/java/org/mapdb/StorageJournaled.java","68","0","1","9","478","691","1"
"e1580d63dd4f07e2a602a05a9cb2ed5486e2a976","src/main/java/org/mapdb/AsyncWriteEngine.java","59","0","12","3","336","622","0"
"8edaa511a9f5eb5548360681ac7baff277b981fd","src/main/java/org/mapdb/TxEngine.java","69","0","1","37","501","622","1"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/BrokenDBTest.java","11","0","3","4","108","163","2"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/TestFile.java","4","0","1","1","18","29","2"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/TxEngineTest.java","1","0","0","10","72","106","2"
"e4e15337e2f73efaf8115394e8e4e104b3fb55f4","src/main/java/org/mapdb/Storage.java","47","0","1","5","176","293","2"
"7d0c7338c9890e2f28b060f2d905aeaad911be12","src/test/java/org/mapdb/SerializerBaseTest.java","36","0","0","49","373","473","1"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/main/java/org/mapdb/StoreAppend.java","74","0","1","13","480","622","1"
"bbc4e6a4c034bc32357938c5e71909d243321f60","src/test/java/org/mapdb/jsr166Tests/ConcurrentSkipListMapTest.java","115","0","58","2","946","1297","2"
"717b008da75918aae78156e9cb999af987f1e326","src/main/java/org/mapdb/TxEngine.java","61","0","1","31","503","602","1"
"5dc3c9b2bd6c92a6ee239ea3a63d43ddbd53e741","src/main/java/org/mapdb/Queues.java","38","0","4","36","344","483","0"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/DBHeaderTest.java","8","0","0","12","151","188","1"
"ca9d5fea5d9358ba97f5c9afae2c5c39f17d8d10","src/main/java/org/mapdb/Volume.java","99","0","10","72","663","925","0"
"fa5d835e820c970f594c6bd7936341a9be2268a3","src/main/java/org/mapdb/CompressLZF.java","27","0","2","2","148","374","0"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/StoreDirectTest2.java","28","0","0","15","288","377","1"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/StoreDirectTest.java","37","0","3","19","451","788","1"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/HTreeMap3Test.java","2","0","0","2","31","57","2"
"4b996af8d714bf858c0453fb57619e904a256fdf","src/main/java/org/mapdb/HTreeMap.java","196","0","4","18","1084","1475","1"
"8f00a052851aac19ebb395e0171513f73b82a140","src/main/java/org/mapdb/Store.java","28","0","6","5","196","274","1"
"36ab1106f61744c7e9553c22edc4e885089fc5ed","src/main/java/org/mapdb/Store.java","21","0","5","5","144","205","1"
"d3819a5afe95f8a7a17b8b0a69292192550617b8","src/main/java/org/mapdb/Queues.java","37","0","4","36","340","464","1"
"e4e15337e2f73efaf8115394e8e4e104b3fb55f4","src/main/java/org/mapdb/StorageDirect.java","44","0","1","8","182","315","1"
"717b008da75918aae78156e9cb999af987f1e326","src/main/java/org/mapdb/Store.java","32","0","8","5","222","310","1"
"aa792e8307e103a2a6537940a516e8f637240d38","src/main/java/org/mapdb/StoreWAL.java","85","0","1","11","532","718","1"
"3edd04f8985ca5af0a18f93b6bf4a48971982c13","src/test/java/org/mapdb/WriteAheadLogTest.java","7","0","1","19","405","497","1"
"7b803345bed27933c1f0e5b493e7c70d9343419b","src/main/java/org/mapdb/StoreWAL.java","126","0","1","13","851","1125","1"
"d811c6ba794e958541b170027735b30c9150972d","src/main/java/org/mapdb/StoreWAL.java","103","0","1","13","686","902","1"
"fdd3a9c868ae1dc9a90f83ccd3d7d7e36b337682","src/test/java/org/mapdb/DBTest.java","1","0","0","12","81","108","0"
"6459ff23dbff54b165ad21be661a95c90ec26654","src/main/java/org/mapdb/StoreDirect.java","79","0","1","13","450","658","1"
"7f72ff0132a8572a4daf50364f2b98d60afd6c05","src/main/java/org/mapdb/Volume.java","93","0","10","72","648","905","1"
"0f50921e0ef3d536569b31c370ba8d66c744bde7","src/main/java/org/mapdb/UnsafeStuff.java","28","0","0","0","431","616","3"
"4e428b3d514575952aa0decb2607f9a6950d4e39","src/main/java/org/mapdb/CompressLZF.java","30","0","2","2","187","371","1"
"47c4f06186a05fdc9c66523857e7c54a87719ff5","src/main/java/org/mapdb/Volume.java","62","0","3","60","454","619","1"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/BTreeMapTest.java","33","0","0","25","348","517","2"
"3edd04f8985ca5af0a18f93b6bf4a48971982c13","src/main/java/org/mapdb/WriteAheadLog.java","150","0","6","24","734","1035","1"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/main/java/org/mapdb/DBException.java","2","0","2","38","113","152","1"
"7d669f7b32bf11d20170fea6cb6e8208b58b9dfb","src/test/java/org/mapdb/HTreeMap2Test.java","91","0","1","40","807","1101","1"
"2a69e08c461bb43f16c849f56c72233016757dc7","src/test/java/org/mapdb/jsr166Tests/ConcurrentSkipListMapTest.java","115","0","58","2","946","1297","2"
"09b51b56dd243db0522fa436f81c268ccef58bb6","src/main/java/org/mapdb/Pump.java","60","0","5","0","317","490","0"
"b71e79ee91e9afca37167ebb60dc0b064612b7f8","src/main/java/org/mapdb/HTreeMap.java","311","0","7","19","1486","2000","3"
"18585912961834c96bf88280b446ee9f6b8b48c3","src/main/java/org/mapdb/Volume.java","198","0","11","193","1513","2021","3"
"fdfa476131beb6c31cfa72ca70b62f354a82996b","src/main/java/org/mapdb/BTreeMapJava.java","272","0","1","36","1187","1520","1"
"5b14d76ac10326ad73c98aaacbfcf2d41bd4a187","src/test/java/org/mapdb/SerializerPojoTest.java","27","0","2","34","359","530","1"
"195a182c326451af723f91cd322ca3b67dee1d40","src/main/java/org/mapdb/StoreWAL.java","81","0","1","11","528","712","1"
"3cd5bcff8ac398c759a6c5895c5d2eff1b728469","src/main/java/org/mapdb/StoreDirect.java","107","0","1","23","613","958","0"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/test/java/org/mapdb/HTreeSetTest.java","3","0","2","9","89","150","2"
"b71905ee72ca692a1b3092807755917ac955a0f0","src/main/java/org/mapdb/Engine.java","4","0","19","38","265","624","1"
"d618dfbd73032469c072981c498d4063c45e3834","src/main/java/org/mapdb/DB.java","239","0","94","64","1692","2666","1"
"717b008da75918aae78156e9cb999af987f1e326","src/main/java/org/mapdb/TxMaker.java","12","0","3","3","44","79","1"
"47c4f06186a05fdc9c66523857e7c54a87719ff5","src/test/java/org/mapdb/LoggerVolume.java","1","0","1","19","124","164","1"
"39b4ea3b1f720aa1cdbf2eb2880a749b06cfbf13","src/test/java/org/mapdb/HTreeMap2Test.java","97","0","1","46","879","1194","1"
"39f9a54466d7626576efeba29d79f09bb69842f5","src/main/java/org/mapdb/DB.java","162","0","59","43","1130","1639","0"
"d9b73c45511ef0b8c33beb61fc4aee5d635a6d32","src/main/java/org/mapdb/Volume.java","101","0","10","72","667","931","2"
"e1994b499082f7540359cbd10b761df8a87a7c5f","src/main/java/org/mapdb/Volume.java","334","0","18","244","2321","3110","1"
"e4e15337e2f73efaf8115394e8e4e104b3fb55f4","src/main/java/org/mapdb/StorageJournaled.java","69","0","1","9","390","583","2"
"d91f859ba6cddcf1c9a0eccb18e61048597b0de2","src/main/java/org/mapdb/SerializerPojo.java","99","0","1","6","498","723","3"
"47c4f06186a05fdc9c66523857e7c54a87719ff5","src/test/java/org/mapdb/TestFile.java","4","0","1","1","18","29","1"
"72649e80593c3f1fa476c951397a2c9dca467a9c","src/test/java/org/mapdb/VolumeTest.java","19","0","1","4","341","451","1"
"3edd04f8985ca5af0a18f93b6bf4a48971982c13","src/test/java/org/mapdb/issues/IssuesTest.java","12","0","0","8","118","140","1"
"09b51b56dd243db0522fa436f81c268ccef58bb6","src/main/java/org/mapdb/BTreeMap.java","458","0","5","42","2140","2842","0"
"4cec7a9b483682c6a902ea6fb46775f65e90c41f","src/main/java/org/mapdb/DB.java","136","0","59","43","1065","1572","0"
"d618dfbd73032469c072981c498d4063c45e3834","src/test/java/org/mapdb/DBTest.java","8","0","0","31","454","566","1"
"7041a7d4fb7ad6f41fc486628c4ba96c4dd2486a","src/main/java/org/mapdb/Pump.java","87","0","6","7","640","924","1"
"0ae1507c41b26cfd8322c593d03f7cd61c234f92","src/main/java/org/mapdb/BTreeMap.java","455","0","5","43","2168","2889","1"
"6a4852f365b0b5bc73fab1a61433148e32d7cdd4","src/main/java/org/mapdb/BTreeMap.java","346","0","6","41","1679","2240","1"
"d618dfbd73032469c072981c498d4063c45e3834","src/main/java/org/mapdb/SerializerBase.java","224","0","2","8","1710","2213","1"
"c52c45e4111f110e495ea8d30e466e8452972c19","src/test/java/org/mapdb/BTreeMapTest.java","53","0","0","32","503","707","2"
"675f2336bbd18a65b28e42f36ca1f440c92e41e2","src/test/java/org/mapdb/StoreWALTest.java","8","0","0","5","106","144","1"
"6459ff23dbff54b165ad21be661a95c90ec26654","src/main/java/org/mapdb/Volume.java","78","0","6","70","566","779","1"
"c4c12adfa9056f6e5795eea965a63c883bffb68b","src/main/java/org/mapdb/CacheHardRef.java","11","0","3","2","78","156","1"
