"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","com.gmail.nossr50.skills.swords.SerratedStrikesEventHandler","0","0","0","0","0","0","0","0","1","0","0","2","5","1","1","3","5","0","0","0","0","0","1","0","0","0","0","0","0","0","14","16","3","0","3","0","2","0","0","0","2","5","0","0","0","14","16","3","0","3","0","2","0","0","0","2","5","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"96fdf265d53f406ca8b84cb530293c001b98fff7","com.gmail.nossr50.chat.PartyChatManager","0","0","0","0","0","0","0","0","1","0","0","4","5","4","4","8","12","0","0","0","0","0","3","0","0","1","1","0","0","1","17","21","7","0","1","0","4","0","2","1","9","4","0","5","1","17","21","7","0","1","0","4","0","2","1","9","4","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6264bfa15faaeda7141aba6048310532249e01c1","com.gmail.nossr50.events.skills.alchemy.McMMOPlayerBrewEvent","0","0","0","0","0","0","0","0","1","0","0","5","2","1","1","1","6","0","0","0","0","0","6","0","0","1","1","0","0","1","21","27","5","6","2","2","5","0","5","1","10","7","0","9","1","21","27","5","6","2","2","5","0","5","1","10","7","0","9","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"b50ba9c02edbf8418b4c065589dd242438333838","com.gmail.nossr50.events.skills.alchemy.McMMOPlayerBrewEvent","0","0","0","0","0","0","0","0","1","0","0","6","2","1","1","1","6","0","0","0","0","0","6","0","0","1","1","0","0","1","21","27","5","6","2","2","5","0","5","1","10","7","0","9","1","21","27","5","6","2","2","5","0","5","1","10","7","0","9","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","com.gmail.nossr50.config.HiddenConfig","0","0","0","0","0","0","0","0","1","1","1","10","1","10","13","0","8","0","0","0","0","0","9","0","0","0","0","0","0","0","45","54","8","4","8","4","8","0","8","0","8","17","0","8","0","45","54","8","4","8","4","8","0","8","0","8","17","0","8","0","0","3","0","0","27","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"7814fa8d46b5e364065b3dfbdeb9948dd2812eba","com.gmail.nossr50.commands.spout.XplockCommand","0","0","0","0","0","0","0","0","1","1","1","10","6","1","0","11","15","0","0","0","0","0","1","0","0","1","1","0","0","1","45","54","2","0","0","0","4","0","0","0","5","27","0","1","0","45","54","2","0","0","0","4","0","0","0","5","27","0","1","0","0","2","0","0","4","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93548317293e2c6c5195544b99d4ce7d900abea1","com.gmail.nossr50.skills.acrobatics.DodgeEventHandler","0","0","0","0","0","0","0","0","1","1","1","10","8","1","1","7","13","0","0","0","0","0","1","0","0","1","1","0","0","1","38","49","6","0","0","0","6","0","0","0","8","17","0","0","0","38","49","6","0","0","0","6","0","0","0","8","17","0","0","0","0","2","0","0","4","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"a87336b7ee1be024f6d61c382dc01c2ddde229bc","com.gmail.nossr50.commands.spout.XplockCommand","0","0","0","0","0","0","0","0","1","1","1","11","6","1","0","12","16","0","0.02","1","0","0","1","0.02","1","1","1","0","0","1","49","59","2","0","0","0","4","0","0","0","5","30","0","1","0","49","59","2","0","0","0","4","0","0","0","5","30","0","1","0","0","2","0","0","4","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3fe9cfee74b1313c6f88b46a92a6e947ec101f60","com.gmail.nossr50.util.player.UserManager","0","0","0","0","0","0","0","0","1","1","1","12","3","67","157","4","13","0.666667","0.410959","30","29","6","3","0.410959","30","0","0","0","0","0","43","85","1","4","1","4","9","0","8","0","9","18","0","8","0","43","85","1","4","1","4","9","0","8","0","9","18","0","8","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"93548317293e2c6c5195544b99d4ce7d900abea1","com.gmail.nossr50.commands.SkillCommand","0","0","0","0","0","0","0","0","1","1","1","12","8","12","12","11","19","0","0","0","0","0","3","0","0","0","0","12","12","0","48","68","8","0","8","0","8","0","2","0","8","23","0","2","0","48","68","8","0","8","0","8","0","2","0","8","23","0","2","0","0","1","0","0","5","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"6518d192ec8dec02b303d2bafb2b9276c1310aec","com.gmail.nossr50.util.player.UserManager","0","0","0","0","0","0","0","0","1","1","1","13","3","67","157","5","15","0.7","0.439024","36","35","7","3","0.439024","36","0","0","0","0","0","46","95","1","5","1","5","10","0","9","0","10","19","0","9","0","46","95","1","5","1","5","10","0","9","0","10","19","0","9","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"70231b6ae0c1807324ad9bd9ccdea88c1b2357ab","com.gmail.nossr50.commands.SkillCommand","0","0","0","0","0","0","0","0","1","1","1","13","8","12","12","11","19","0","0","0","0","0","3","0","0","0","0","12","12","0","52","73","8","0","8","0","8","0","2","0","8","26","0","2","0","52","73","8","0","8","0","8","0","2","0","8","26","0","2","0","0","1","0","0","5","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","com.gmail.nossr50.skills.acrobatics.RollEventHandler","0","0","0","0","0","0","0","0","1","1","1","14","8","1","1","8","16","0","0.0869565","6","6","0","1","0.0869565","6","1","1","0","0","1","63","87","8","0","2","0","8","0","0","0","10","28","0","0","0","63","87","8","0","2","0","8","0","0","0","10","28","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"93548317293e2c6c5195544b99d4ce7d900abea1","com.gmail.nossr50.skills.acrobatics.RollEventHandler","0","0","0","0","0","0","0","0","1","1","1","17","8","1","1","8","16","0","0.08","6","6","0","1","0.08","6","1","1","0","0","1","69","96","8","0","2","0","8","0","0","0","10","34","0","0","0","69","96","8","0","2","0","8","0","0","0","10","34","0","0","0","0","2","0","0","6","0","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47d27ebf316107ef9386e836ecb8cc0601fc401f","com.gmail.nossr50.commands.party.PartyHelpCommand","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","19","21","0","0","0","0","1","0","1","0","1","11","0","1","0","19","21","0","0","0","0","1","0","1","0","1","11","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"2ffdd340af434dee79e5ce88b437fe8e6389cad6","com.gmail.nossr50.commands.party.PartyHelpCommand","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","21","23","0","0","0","0","1","0","1","0","1","13","0","1","0","21","23","0","0","0","0","1","0","1","0","1","13","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3158c7e3eb1faba87c5d79d8feafb966aae6a8ed","com.gmail.nossr50.commands.party.PartyHelpCommand","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","21","23","0","0","0","0","1","0","1","0","1","13","0","1","0","21","23","0","0","0","0","1","0","1","0","1","13","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"a4a1ba43318a0757816fc57010922d0002dbcac9","com.gmail.nossr50.runnables.UpdateCheckerTask","0","0","0","0","0","0","0","0","1","1","1","2","2","1","0","2","3","0.5","0.214286","3","3","1","1","0.214286","3","0","0","0","0","0","11","11","0","0","0","0","1","0","1","0","1","3","0","1","0","11","11","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"bfa29cbf02eb3bece2bb4596ed2545c3aaa512d7","com.gmail.nossr50.spout.SpoutStart","0","0","0","0","0","0","0","0","1","1","1","2","3","1","0","4","5","0","0.153846","2","0","0","2","0.153846","2","0","0","0","0","0","11","15","0","0","0","0","1","0","1","0","1","5","0","1","0","11","15","0","0","0","0","1","0","1","0","1","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ce4295289a55564601c79c433a9f3894aa4242c4","com.gmail.nossr50.config.AdvancedConfig","0","0","0","0","0","0","0","0","1","1","1","201","2","28","135","1","201","0.0854271","0.0826087","19","19","17","182","0.0826087","19","2","2","0","0","1","211","291","5","198","1","198","200","0","198","0","207","201","0","202","0","211","291","5","198","1","198","200","0","198","0","207","201","0","202","0","0","1","0","0","10","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1"
"2e74c079b09b43e40ba92de01e038f6f1caada5a","com.gmail.nossr50.config.AdvancedConfig","0","0","0","0","0","0","0","0","1","1","1","202","2","28","135","1","201","0.0854271","0.0815451","19","19","17","182","0.0815451","19","2","2","0","0","1","214","294","5","198","1","198","200","0","198","0","207","202","0","202","0","214","294","5","198","1","198","200","0","198","0","207","202","0","202","0","0","1","0","0","10","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"2c8bfd6573a0d87c99752d8f879460a19745fe46","com.gmail.nossr50.commands.skills.SwordsCommand","0","0","0","0","0","0","0","0","1","1","1","21","5","1","1","15","22","0","0","0","0","0","2","0","0","1","1","0","0","1","78","97","24","0","16","0","7","0","1","0","9","36","0","3","0","78","97","24","0","16","0","7","0","1","0","9","36","0","3","0","0","0","0","1","12","0","0","3","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"e13ba010bf15ff86bccfe6b2e2fc43e48d3df874","com.gmail.nossr50.commands.skills.SwordsCommand","0","0","0","0","0","0","0","0","1","1","1","21","5","1","1","15","22","0","0","0","0","0","2","0","0","1","1","0","0","1","78","97","24","0","16","0","7","0","1","0","9","36","0","3","0","78","97","24","0","16","0","7","0","1","0","9","36","0","3","0","0","0","0","1","12","0","0","3","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","com.gmail.nossr50.runnables.database.UUIDFetcherRunnable$CacheReturnedNames","0","0","0","0","0","0","0","0","1","1","1","3","2","1","1","2","4","0","0","0","0","0","3","0","0","0","0","0","0","0","12","14","1","0","1","0","2","0","2","0","2","3","0","2","0","12","14","1","0","1","0","2","0","2","0","2","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"988006f913527dfdd3009e10a3760fa11a3e6795","com.gmail.nossr50.skills.alchemy.Alchemy","0","0","0","0","0","0","0","0","1","1","1","3","3","8","1","7","9","0.5","0.166667","3","3","1","1","0.0652174","3","0","0","0","0","0","15","24","6","0","6","0","2","6","1","0","2","3","6","1","0","43","57","15","1","15","1","6","14","3","0","6","10","14","3","0","0","0","0","1","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"93548317293e2c6c5195544b99d4ce7d900abea1","com.gmail.nossr50.skills.swords.SerratedStrikesEventHandler","0","0","0","0","0","0","0","0","1","1","1","3","5","1","1","3","5","0","0","0","0","0","1","0","0","0","0","0","0","0","16","19","3","0","3","0","2","0","0","0","2","7","0","0","0","16","19","3","0","3","0","2","0","0","0","2","7","0","0","0","0","0","0","0","5","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"e9dcb3100278ae2ccb92598f8e05ace2ebd903e2","com.gmail.nossr50.chat.commands.AdminChatCommand","0","0","0","0","0","0","0","0","1","1","1","3","5","1","1","5","7","0","0","0","0","0","2","0","0","1","1","0","0","1","15","16","2","0","0","0","2","0","1","0","7","5","0","3","0","15","16","2","0","0","0","2","0","1","0","7","5","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3b05bb96e36af09bf58f84f3bd49938d7826d807","com.gmail.nossr50.chat.commands.AdminChatCommand","0","0","0","0","0","0","0","0","1","1","1","3","5","1","1","5","7","0","0","0","0","0","2","0","0","1","1","0","0","1","16","18","2","0","0","0","2","0","1","0","7","6","0","3","0","16","18","2","0","0","0","2","0","1","0","7","6","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8e02b57369ffec8acff711d34d456e9da38c6614","com.gmail.nossr50.runnables.MobHealthDisplayUpdaterTask","0","0","0","0","0","0","0","0","1","1","1","4","1","1","1","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","21","23","3","0","3","0","2","0","2","0","2","9","0","2","0","21","23","3","0","3","0","2","0","2","0","2","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","com.gmail.nossr50.runnables.database.UUIDFetcherRunnable","0","0","0","0","0","0","0","0","1","1","1","4","3","0","0","3","6","0","0","0","0","0","4","0","0","0","0","0","0","0","20","24","1","0","1","0","3","0","3","0","3","7","0","3","0","32","38","2","0","2","0","5","0","5","0","5","10","0","5","0","0","0","0","2","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"cfa0daefc5cb66e3082b4d96db72f1f3fd2125ee","com.gmail.nossr50.runnables.StickyPistonTrackerTask","0","0","0","0","0","0","0","0","1","1","1","4","3","1","1","5","7","0","0.0869565","2","0","0","3","0.0869565","2","0","0","0","0","0","21","27","3","0","3","0","2","0","2","0","2","9","0","2","0","21","27","3","0","3","0","2","0","2","0","2","9","0","2","0","0","0","0","2","4","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"74d9fa422f473f9e79a9bab865c5af6e329bdbd5","com.gmail.nossr50.spout.SpoutStart","0","0","0","0","0","0","0","0","1","1","1","4","3","1","1","6","8","0","0.111111","3","0","0","3","0.111111","3","0","0","0","0","0","24","31","1","0","1","0","2","0","2","0","2","12","0","2","0","24","31","1","0","1","0","2","0","2","0","2","12","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"f79a4741cc0cf1e1b7e232cfc4700a9df49c6da9","com.gmail.nossr50.skills.alchemy.Alchemy","0","0","0","0","0","0","0","0","1","1","1","4","3","8","1","7","9","0.5","0.136364","3","3","1","1","0.06","3","0","0","0","0","0","19","30","6","0","6","0","2","6","1","0","2","6","6","1","0","47","63","15","1","15","1","6","14","3","0","6","13","14","3","0","0","0","0","1","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4b9d472f10e2edc9ac26c0416948437cbfcb32e2","com.gmail.nossr50.skills.alchemy.Alchemy","0","0","0","0","0","0","0","0","1","1","1","4","3","8","1","7","9","0.5","0.136364","3","3","1","1","0.06","3","0","0","0","0","0","19","30","6","0","6","0","2","6","1","0","2","6","6","1","0","47","63","15","1","15","1","6","14","3","0","6","13","14","3","0","0","0","0","1","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3c5bd3cedd3d5043725625b3f5b180c43eb9e5b3","com.gmail.nossr50.runnables.MobHealthDisplayUpdaterTask","0","0","0","0","0","0","0","0","1","1","1","5","1","1","1","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","21","23","3","0","3","0","2","0","2","0","2","9","0","2","0","21","23","3","0","3","0","2","0","2","0","2","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","com.gmail.nossr50.skills.taming.BeastLoreEventHandler","0","0","0","0","0","0","0","0","1","1","1","5","1","1","1","2","5","0","0.181818","6","6","0","1","0.181818","6","0","0","0","0","0","27","39","3","1","3","1","3","0","0","0","3","12","0","0","0","27","39","3","1","3","1","3","0","0","0","3","12","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
