"Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"b1fc72e8a9f8f54773ebfd9bb11a768d51b8c432","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","110","0","15","2","431","683","1"
"bbbd12d46120f20a072c2f8f367af1cd5c2505f8","src/main/java/com/gmail/nossr50/skills/gathering/WoodCutting.java","110","0","3","1","359","515","0"
"299f440f637b05e243d2e72810475d8f9d488a65","src/main/java/com/gmail/nossr50/Combat.java","110","0","3","6","321","447","0"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/database/FlatfileDatabaseManager.java","111","0","0","16","834","1045","1"
"816b08b14a22507f89effbc904a618772dfc0ccb","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","111","0","11","4","405","578","2"
"aadfb22f0016f11b086da1167c82aa5a509c43b3","src/main/java/com/gmail/nossr50/Combat.java","113","0","0","7","319","421","2"
"ea4c424e0fe67de7bdffe8578c34fffae601ba20","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","113","0","12","4","414","595","3"
"f94343f13b7080e43ffd0c4b57398f044fe5b16b","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","113","0","12","4","415","596","2"
"e77be3350f279d7e6502ed8d9d8e28fdf6caef82","src/main/java/com/gmail/nossr50/Combat.java","113","0","3","6","331","455","0"
"b4637a825eb91b9425f7a72d4393b9700fb12b44","src/main/java/com/gmail/nossr50/Combat.java","115","0","3","6","338","464","1"
"598c507849319bfc6180dfcb56be3cc6e90deef6","src/main/java/com/gmail/nossr50/skills/Mining.java","116","0","1","6","313","392","1"
"43e3dd79776667d724514f5bee9be7bba00d823c","src/main/java/com/gmail/nossr50/skills/Mining.java","116","0","1","6","333","412","0"
"857e12b96edf68bc2e2fdbdf72659ce82612bda1","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","117","0","15","3","457","710","0"
"037022b175407ef7373ed0172adf0f8aba2d7ce3","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","117","0","15","3","461","715","1"
"1c30146491b87dd2388e6069a68876bf9096ab24","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","117","0","15","3","462","716","0"
"62a767db898c70746a02c9507ee141b2c32da95a","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","118","0","15","3","460","713","0"
"618cfad10083cbd94c52bef0764f402d03a8555c","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","118","0","15","3","460","714","1"
"4844be80da103a88eadf1b0db3d185c29cbabe2a","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","118","0","15","3","461","714","0"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","118","0","15","3","463","717","1"
"69a2a5cfff9be33b4a3df0f08e7a40ce489f5b4e","src/main/java/com/gmail/nossr50/listeners/PlayerListener.java","119","0","15","3","460","714","1"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/skills/taming/CallOfTheWildEventHandler.java","12","0","0","1","82","104","0"
"9730cdb880ba45ebd96c1cffab6c242310a18743","src/main/java/com/gmail/nossr50/commands/party/PartyJoinCommand.java","12","0","0","2","67","91","1"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/commands/general/InspectCommand.java","12","0","0","2","70","88","3"
"6518d192ec8dec02b303d2bafb2b9276c1310aec","src/main/java/com/gmail/nossr50/commands/party/PartyJoinCommand.java","12","0","0","2","71","96","0"
"70231b6ae0c1807324ad9bd9ccdea88c1b2357ab","src/main/java/com/gmail/nossr50/config/mods/CustomBlocksConfig.java","12","0","0","3","96","116","1"
"de42063171b93a56e79911c82504b9bc54cde72b","src/main/java/com/gmail/nossr50/runnables/skills/KrakenAttackTask.java","12","0","0","4","82","103","0"
"dd64c4008bfaa3ad7cda8e7e0f01b6fbe4c795f8","src/main/java/com/gmail/nossr50/util/skills/ParticleEffectUtils.java","12","0","0","7","93","118","1"
"741f629ab8b0bf04eb60c2f946ce8f60ced02b0a","src/main/java/com/gmail/nossr50/util/skills/ParticleEffectUtils.java","12","0","0","7","96","121","0"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/skills/acrobatics/AcrobaticsManager.java","12","0","2","2","64","94","0"
"6f1ee88b786a4881b69e4ab9dc24ec019704867c","src/main/java/com/gmail/nossr50/config/Config.java","12","0","27","214","317","418","0"
"857e12b96edf68bc2e2fdbdf72659ce82612bda1","src/main/java/com/gmail/nossr50/util/Misc.java","12","0","3","9","82","130","0"
"a2cac82cba84f92e62c91207639c3c64b58f8738","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","120","0","13","4","436","628","1"
"7b3869e385ed0bff576132482ea4eb926fc723fc","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","120","0","13","4","439","630","1"
"30f7521a3ade7f1ded893e5e7819980c93297b33","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","120","0","13","4","440","631","0"
"7b5372a985ffd88cff25b30ff6f33dc28f77df16","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","120","0","7","3","409","631","1"
"1647ef4fae54177ed24f2dc4c4bae9d1a266fc97","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","120","0","7","3","421","601","2"
"73d0b377ae26650b10200edb351985cb4203398f","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","120","0","9","3","401","622","2"
"df29306a1f9b6c31cae2c827412a97042a491f29","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","120","0","9","3","406","629","2"
"2c7730b47876c476b3c0c8feefb5b75e958aa2c9","src/main/java/com/gmail/nossr50/listeners/mcBlockListener.java","121","0","0","6","343","463","1"
"14daee3b1bd105a998a4c15b737661e4278705e0","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","121","0","9","3","402","623","2"
"58c7dcb70501cb7b9f379c7434ecb83b593a4dd6","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","121","0","9","5","420","647","1"
"71ab6789450528b70a2cbb51ce7fa0cae8c65565","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","122","0","9","3","405","627","1"
"44626c36a9fa09e074d9795ec71f8fb99d9be31c","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","122","0","9","3","410","634","2"
"a9488bc18b653daf29e0e7538cc6c6c5e6621f1a","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","123","0","13","4","453","646","1"
"976c3b84949c7f4b5f7c79691fd575afbcde4000","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","123","0","7","4","432","616","2"
"af64bdf7420aa6c95629e41a24c6bad6229b3709","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","124","0","13","4","455","649","0"
"50af20037a85b136896b4636584db7aaadbf59d4","src/main/java/com/gmail/nossr50/listeners/mcBlockListener.java","125","0","0","6","342","462","2"
"c6ea32f0b09e3b6c1dbd6c302ae409061e937cba","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","126","0","7","4","435","619","1"
"b4a3ddba3cc936c385bc309ac97012ef2b108211","src/main/java/com/gmail/nossr50/skills/Mining.java","127","0","1","6","449","536","0"
"123e96e39d1d2f1a4d2dca4c9f887bd10f8396e2","src/main/java/com/gmail/nossr50/skills/Mining.java","128","0","1","6","450","537","0"
"0aa67727f54ef079d925f2d9c7977aff935fa1bd","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","128","0","13","4","459","653","0"
"7b3869e385ed0bff576132482ea4eb926fc723fc","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","128","0","7","4","434","618","1"
"30f7521a3ade7f1ded893e5e7819980c93297b33","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","128","0","7","5","437","623","0"
"f0ee70871000c51e067cf9f19cc34d0076bfd0c8","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","128","0","7","5","438","624","1"
"3fef87923a9d3a3ea6c5e33584aad8ecd1a20d13","src/main/java/com/gmail/nossr50/skills/Skills.java","129","0","0","20","373","438","0"
"037022b175407ef7373ed0172adf0f8aba2d7ce3","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","129","0","13","4","459","655","0"
"a9488bc18b653daf29e0e7538cc6c6c5e6621f1a","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","129","0","7","5","441","629","0"
"70231b6ae0c1807324ad9bd9ccdea88c1b2357ab","src/main/java/com/gmail/nossr50/commands/general/InspectCommand.java","13","0","0","2","74","93","0"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/commands/general/MmoeditCommand.java","13","0","0","2","94","114","3"
"973279ed40d7d21aa5eaacb55a70d9c086f226a8","src/main/java/com/gmail/nossr50/util/Hardcore.java","13","0","0","3","60","83","0"
"3fe9cfee74b1313c6f88b46a92a6e947ec101f60","src/main/java/com/gmail/nossr50/commands/player/McrankCommand.java","13","0","0","3","80","96","1"
"6518d192ec8dec02b303d2bafb2b9276c1310aec","src/main/java/com/gmail/nossr50/commands/player/McrankCommand.java","13","0","0","3","81","97","0"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/commands/general/AddlevelsCommand.java","13","0","0","3","97","119","3"
"6964f7adfcc76a91b4cbf091261c447df3fa6bc6","src/main/java/com/gmail/nossr50/config/mods/CustomBlocksConfig.java","13","0","0","3","98","120","0"
"f3fd48d0c0754d8096800780d70636d1fd0a3d98","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewTask.java","13","0","0","5","79","104","1"
"8dfa8c20f32e391c3d299abc51514a6601ed6e80","src/main/java/com/gmail/nossr50/skills/unarmed/UnarmedManager.java","13","0","3","2","83","131","4"
"a2cac82cba84f92e62c91207639c3c64b58f8738","src/main/java/com/gmail/nossr50/skills/swords/SwordsManager.java","13","0","3","6","69","104","0"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/api/ExperienceAPI.java","13","0","51","2","284","984","1"
"c10525ada9ed2c0b77c518089a300e3b4e32e7c1","src/main/java/com/gmail/nossr50/api/ExperienceAPI.java","13","0","51","2","284","984","1"
"857e12b96edf68bc2e2fdbdf72659ce82612bda1","src/main/java/com/gmail/nossr50/api/ExperienceAPI.java","13","0","51","2","284","984","0"
"fded7cad96b6ee04e3b027f66c8750e72d08fa88","src/main/java/com/gmail/nossr50/skills/Skills.java","130","0","0","20","378","443","1"
"eddadcc179c548bd0f34c68bb8c0a8df9b2bff23","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","130","0","13","4","455","648","0"
"385fe1bb053cbaf2e2d74e0ebc9fc104efb35012","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","131","0","13","4","458","653","0"
"e7e62b8d4000835a3f3d802e51ff2ea8516cdb15","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","132","0","8","10","486","695","1"
"dd8984314f0e9081cb18fbf24714a7f4ca19161b","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","135","0","7","2","485","683","1"
"f3c6346b957ed7934faf783b444be6074b24b947","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","136","0","7","2","490","689","0"
"2b9b5df1ee87b7f1a5f5527c6242b87ed8d601f1","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","136","0","8","9","503","718","0"
"7e67505dfbc714b85abe4b7b762e245f2b173c75","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","137","0","7","2","490","689","1"
"50e727d5912f3aa13225b4cf64fdb00a476cc89e","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","138","0","13","4","469","705","1"
"fb8592495d54013325bf73a1bee771ec242d9315","src/main/java/com/gmail/nossr50/database/SQLDatabaseManager.java","139","0","1","12","1012","1293","2"
"dd0150411181cf3f18e24bc8502694308e61f491","src/main/java/com/gmail/nossr50/listeners/EntityListener.java","139","0","13","4","470","706","0"
"2ca7d139fe2d73d9b0c88bee1cdd4a652e199ae1","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","139","0","7","2","493","694","0"
"340c47eebdd5a7e0cf627b967fea7cca7f9d424f","src/main/java/com/gmail/nossr50/party/commands/PartyJoinCommand.java","14","0","0","2","77","102","0"
"9c0518f25155d79971b34c829aa8b2e0d0ed3958","src/main/java/com/gmail/nossr50/party/commands/PartyJoinCommand.java","14","0","0","2","78","104","0"
"87df536a1f09da85c98252e3d22938ac2e15f6ca","src/main/java/com/gmail/nossr50/commands/experience/SkillresetCommand.java","14","0","0","2","89","117","1"
"70231b6ae0c1807324ad9bd9ccdea88c1b2357ab","src/main/java/com/gmail/nossr50/commands/general/AddlevelsCommand.java","14","0","0","3","101","124","0"
"4aef4c63fcb09fa92ee86b1f0da68c4e86f3fced","src/main/java/com/gmail/nossr50/commands/skills/SkillGuideCommand.java","14","0","0","3","85","115","0"
"3fe9cfee74b1313c6f88b46a92a6e947ec101f60","src/main/java/com/gmail/nossr50/commands/player/InspectCommand.java","14","0","0","3","92","113","1"
"6518d192ec8dec02b303d2bafb2b9276c1310aec","src/main/java/com/gmail/nossr50/commands/player/InspectCommand.java","14","0","0","3","94","115","0"
"6264bfa15faaeda7141aba6048310532249e01c1","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewTask.java","14","0","0","5","82","107","0"
"d1fcd6958faac88d3da65211e826ba50116f2a9d","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewTask.java","14","0","0","5","82","107","0"
"b50ba9c02edbf8418b4c065589dd242438333838","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewTask.java","14","0","0","5","82","107","1"
"93548317293e2c6c5195544b99d4ce7d900abea1","src/main/java/com/gmail/nossr50/commands/general/AddxpCommand.java","14","0","1","2","111","136","3"
"3ea845cfd9dc9220152ac0aaba2fde00cfb52755","src/main/java/com/gmail/nossr50/skills/smelting/SmeltingManager.java","14","0","3","8","108","158","1"
"be4e62fe9dbb77ddb3ff0f5a658fd775dd496a11","src/main/java/com/gmail/nossr50/datatypes/PlayerProfile.java","140","0","26","33","736","1183","0"
"2466270b22d84b09724761e186a79981c7d89478","src/main/java/com/gmail/nossr50/config/AdvancedConfig.java","144","0","15","77","538","763","1"
"973279ed40d7d21aa5eaacb55a70d9c086f226a8","src/main/java/com/gmail/nossr50/datatypes/PlayerProfile.java","144","0","27","36","768","1226","0"
"857e12b96edf68bc2e2fdbdf72659ce82612bda1","src/main/java/com/gmail/nossr50/database/FlatfileDatabaseManager.java","145","0","0","17","932","1162","0"
"e9425625e269cf234c276ccd06e6082db5b5e3f8","src/main/java/com/gmail/nossr50/skills/utilities/CombatTools.java","147","0","5","1","430","590","0"
"a16d5b62cf7a8b095c8a0a94158985d27daba6e7","src/main/java/com/gmail/nossr50/skills/utilities/CombatTools.java","147","0","5","1","432","593","0"
"eddadcc179c548bd0f34c68bb8c0a8df9b2bff23","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","147","0","8","9","536","755","0"
"385fe1bb053cbaf2e2d74e0ebc9fc104efb35012","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","148","0","8","9","537","758","0"
"b7bb3f4487cb449ce4fd73530e1060d520da39f2","src/main/java/com/gmail/nossr50/datatypes/PlayerProfile.java","149","0","27","36","780","1242","0"
"70231b6ae0c1807324ad9bd9ccdea88c1b2357ab","src/main/java/com/gmail/nossr50/commands/general/MmoeditCommand.java","15","0","0","2","102","124","1"
"2c8bfd6573a0d87c99752d8f879460a19745fe46","src/main/java/com/gmail/nossr50/commands/skills/AcrobaticsCommand.java","15","0","0","2","77","99","0"
"2c8bfd6573a0d87c99752d8f879460a19745fe46","src/main/java/com/gmail/nossr50/commands/skills/ArcheryCommand.java","15","0","0","2","79","107","0"
"458f7f5f5b1a31f8e08f21b1413b379845efc280","src/main/java/com/gmail/nossr50/commands/admin/XprateCommand.java","15","0","0","2","79","94","0"
"d0c0b9a089d3b99e7fe68740860fef2d0275613f","src/main/java/com/gmail/nossr50/commands/general/SkillResetCommand.java","15","0","0","2","79","99","0"
"794071efb8f0bb4871d1457fcd039a0b6ca1aafc","src/main/java/com/gmail/nossr50/party/commands/PartyJoinCommand.java","15","0","0","2","80","106","0"
"284bab397a98cfe5489c32aa8222776ebec84823","src/main/java/com/gmail/nossr50/commands/admin/XprateCommand.java","15","0","0","2","80","96","1"
"2c8bfd6573a0d87c99752d8f879460a19745fe46","src/main/java/com/gmail/nossr50/commands/skills/SwordsCommand.java","15","0","0","2","85","109","0"
