"Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"e6f84e88fecffdd2dd28e4ee978d77df94914908","community/lucene-index/src/test/java/org/neo4j/kernel/api/impl/schema/LuceneSchemaIndexProviderTest.java","1","0","0","1","12","34","1"
"ebaf8617fdfdd21fdac69e479d938a8966fb5156","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/EmbeddedAuthProceduresInteractionTest.java","1","0","0","1","12","35","1"
"4d3b5cd40762b26828c47787e6547cc1ea90238b","community/kernel/src/main/java/org/neo4j/kernel/api/StatementConstants.java","1","0","0","1","13","35","0"
"c6df52ac56269552d27f572a2af61ddce5a9095c","enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/catchup/storecopy/FileChunkEncoder.java","1","0","0","1","13","36","0"
"6b75a9235ea38e0c47caacd25cc919023c0c958b","community/lucene-index/src/test/java/org/neo4j/kernel/api/impl/index/backup/WritableIndexSnapshotFileIteratorTest.java","1","0","0","1","14","39","0"
"33551c86c7a88b7906f21cf3759a4de5b8cae92f","enterprise/core-edge/src/main/java/org/neo4j/coreedge/server/CoreEdgeClusterSettings.java","1","0","0","1","143","202","0"
"4befe29458cb112c787fc218f1473a3344a4fe0d","enterprise/core-edge/src/main/java/org/neo4j/coreedge/server/CoreEdgeClusterSettings.java","1","0","0","1","146","206","1"
"86273a1afea70eb41cd5825a3093370c6f8692c8","enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/catchup/storecopy/FileHeaderEncoder.java","1","0","0","1","15","38","1"
"9c79c33600e5511ac1320496d1bdd614808a973c","enterprise/core-edge/src/main/java/org/neo4j/coreedge/server/CoreEdgeClusterSettings.java","1","0","0","1","158","220","1"
"c6df52ac56269552d27f572a2af61ddce5a9095c","enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/catchup/storecopy/FileHeaderEncoder.java","1","0","0","1","16","39","0"
"886dbb454deaae6adcb4ff26e76f6e225eedca55","enterprise/core-edge/src/main/java/org/neo4j/coreedge/server/CoreEdgeClusterSettings.java","1","0","0","1","161","224","0"
"86273a1afea70eb41cd5825a3093370c6f8692c8","enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/catchup/storecopy/FileHeaderDecoder.java","1","0","0","1","17","40","1"
"c6df52ac56269552d27f572a2af61ddce5a9095c","enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/catchup/storecopy/FileHeaderDecoder.java","1","0","0","1","18","42","0"
"2dce9b701631b41aa14f4d8ff186c708b57abd1e","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/CoreEdgeClusterSettings.java","1","0","0","1","183","259","0"
"5e8fd553e4e127000734e31d43f5623eea742f7d","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/CoreEdgeClusterSettings.java","1","0","0","1","189","267","1"
"1c6e22fad95ec037f0b9c6fd7a9fadb18e8384d1","community/server/src/test/java/org/neo4j/server/rest/transactional/TxStateCheckerTestSupport.java","1","0","0","1","31","59","0"
"9c79c33600e5511ac1320496d1bdd614808a973c","enterprise/core-edge/src/test/java/org/neo4j/coreedge/raft/log/segmented/SegmentedRaftLogVerificationIT.java","1","0","0","1","32","62","1"
"886dbb454deaae6adcb4ff26e76f6e225eedca55","enterprise/core-edge/src/test/java/org/neo4j/coreedge/raft/log/segmented/SegmentedRaftLogVerificationIT.java","1","0","0","1","33","63","0"
"c565fd94f62826af7e334282f0975a6f3d0e7f01","community/kernel/src/test/java/org/neo4j/kernel/api/KernelTransactionFactory.java","1","0","0","1","44","68","2"
"99abe5c4afa2f26034fa586114f10589e685e985","community/kernel/src/test/java/org/neo4j/kernel/api/KernelTransactionFactory.java","1","0","0","1","48","72","1"
"9fa74cb9b7c994f3deaa0a9047f4cf5c5bc666a0","enterprise/kernel/src/test/java/org/neo4j/kernel/impl/storemigration/participant/StoreMigratorTest.java","1","0","0","1","62","96","1"
"54566ea255bb6588d25b804afd898b1650db4154","community/shell/src/main/java/org/neo4j/shell/kernel/apps/cypher/Call.java","1","0","0","1","7","29","0"
"dc4c2d96ee965fb6411950e6a767a3527872d698","community/shell/src/main/java/org/neo4j/shell/kernel/apps/cypher/Using.java","1","0","0","1","7","29","0"
"fa74cf176b185f7987469468fb3128e2e3994059","community/shell/src/main/java/org/neo4j/shell/kernel/apps/cypher/Planner.java","1","0","0","1","7","29","0"
"7723d89e6d1d951e8923fb102da0228db2e4e8f9","community/kernel/src/test/java/org/neo4j/kernel/impl/api/state/StateOperationsAutoIndexingTest.java","1","0","0","10","132","216","2"
"4f04ee08438d4e1c99095d9d8a9f2ec223af89a9","community/kernel/src/test/java/org/neo4j/kernel/impl/api/state/StateOperationsAutoIndexingTest.java","1","0","0","10","141","225","1"
"9641576829b1d439954ac158311a4e986f7cb629","community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/integration/SessionAuthIT.java","1","0","0","10","145","235","0"
"e5ea526b14ce752e94a5460b1c85bf4567d8f97d","community/shell/src/test/java/org/neo4j/shell/StartClientIT.java","1","0","0","10","168","248","1"
"e3cce44754a86a232bdb6dc3666c86d30edd3bfb","community/shell/src/test/java/org/neo4j/shell/StartClientTest.java","1","0","0","10","186","266","0"
"f8312acd0366ce0443db2e896541313ac6ae8bac","enterprise/causal-clustering/src/test/java/org/neo4j/causalclustering/catchup/storecopy/FileSenderTest.java","1","0","0","10","190","285","0"
"083224bbfc9dfc2e59c049a9c5eedb758eb1c86e","community/bolt/src/test/java/org/neo4j/bolt/v1/messaging/BoltRequestMessageWriter.java","1","0","0","10","67","102","1"
"21dc057a8a68245281a22d7bdb8da5ae2103f057","enterprise/core-edge/src/main/java/org/neo4j/coreedge/server/core/locks/ReplicatedLockTokenState.java","1","0","0","10","81","119","0"
"67cd4775e754938eddcee58eeca874bfe889b9d0","community/server/src/test/java/org/neo4j/server/rest/repr/XForwardFilterIT.java","1","0","0","11","123","187","0"
"a8f3d37f50a042fc7b741962cf791d5327eabea2","community/kernel/src/test/java/org/neo4j/kernel/configuration/ConfigTest.java","1","0","0","11","143","220","0"
"2fb8aea71a2d50c63f1407b9e975c5e8cbf325dc","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/integration/bolt/PluginAuthenticationIT.java","1","0","0","11","162","241","1"
"c53aab6d4de8c83eda42c64474ec13aa7ecb25f3","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/integration/bolt/PluginAuthenticationIT.java","1","0","0","11","162","241","1"
"737bbf8d7a2c473b0df517235b3822c3b4110231","community/bolt/src/test/java/org/neo4j/bolt/security/auth/BasicAuthenticationTest.java","1","0","0","11","177","268","0"
"0aa66c5acd804a93f5700ddb017c092743aa03d0","community/bolt/src/test/java/org/neo4j/bolt/security/auth/BasicAuthenticationTest.java","1","0","0","11","184","277","1"
"8a31284a00600fe653939a9b2206e0382deded40","community/kernel/src/main/java/org/neo4j/kernel/api/security/SecurityModule.java","1","0","0","11","28","58","0"
"f13efebd3b366abe29b2da79819eda5d5e365bd6","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/legacy/CloseTrackingIndexReader.java","1","0","0","11","70","108","0"
"87838b56dfcfb7b37ca03d26c9eedc8f1e0c38e5","community/bolt/src/test/java/org/neo4j/bolt/v1/messaging/BoltRequestMessageWriter.java","1","0","0","11","72","108","0"
"2162f57a395476c1b2e263b1e055c6baea8aa276","community/server/src/test/java/org/neo4j/server/configuration/ConfigLoaderTest.java","1","0","0","12","154","237","0"
"8bf7270a5b79e99c5a3527519f39cc268e9b3048","enterprise/security/src/test/java/org/slf4j/impl/Neo4jLoggerFactoryTest.java","1","0","0","12","174","261","1"
"b070962e9b00726d50df951106225fa252b7efeb","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/integration/bolt/PluginAuthenticationIT.java","1","0","0","12","176","262","0"
"868b4d731485023d2f7477e1133dcd5b263c851d","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/LuceneDataSourceTest.java","1","0","0","12","214","263","0"
"c2a95db0bf471e36e256ba6c9933dfd9b7ae333f","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/legacy/LuceneDataSourceTest.java","1","0","0","12","221","273","0"
"f13efebd3b366abe29b2da79819eda5d5e365bd6","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/legacy/LuceneDataSourceTest.java","1","0","0","12","221","273","0"
"dcb9fd7851c8a66c89b4548f394323d113178de7","enterprise/kernel/src/test/java/org/neo4j/SchemaHelper.java","1","0","0","12","62","96","1"
"c17c5b6eab5ed66601aaa2a57ee5d9a4ddb3a09e","enterprise/kernel/src/test/java/org/neo4j/SchemaHelper.java","1","0","0","12","68","103","0"
"3cad6b427058f7ea008e0f31ea88a5fdd61b9a82","community/server/src/main/java/org/neo4j/server/rest/repr/RelationshipRepresentation.java","1","0","0","12","85","122","1"
"f13efebd3b366abe29b2da79819eda5d5e365bd6","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/legacy/ReadOnlyIndexReferenceTest.java","1","0","0","13","104","149","0"
"868b4d731485023d2f7477e1133dcd5b263c851d","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/ReadOnlyIndexReferenceTest.java","1","0","0","13","108","153","0"
"6ae0873e303c40548b80c8463588e28bf99217aa","community/neo4j-harness/src/test/java/org/neo4j/harness/JavaFunctionsTest.java","1","0","0","13","132","186","0"
"33d8b5a7ef36eb1d2c9e72daa01a416a5a403079","community/kernel/src/test/java/org/neo4j/kernel/impl/proc/ProcedureAllowedConfigTest.java","1","0","0","13","136","174","0"
"8c631e32f9b356043c651d9fff455cd36ca7d59c","community/kernel/src/test/java/org/neo4j/kernel/configuration/ConfigTest.java","1","0","0","13","163","252","1"
"435e87d04ec8909050260ed23b015f8e13f44cb1","community/kernel/src/test/java/org/neo4j/kernel/configuration/ConfigTest.java","1","0","0","13","214","298","1"
"5fac37423d3ffeea7973d7dbb3c494ef9376d2a9","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/legacy/LuceneDataSourceTest.java","1","0","0","13","242","298","0"
"545b32b7a2a525b77854e0f2772ec9bdbdc8c101","community/kernel/src/test/java/org/neo4j/kernel/configuration/ConfigTest.java","1","0","0","14","224","311","0"
"291436fa1b5694916e8dccd4cde6078303f55baf","community/kernel/src/test/java/org/neo4j/kernel/impl/api/state/IndexQueryTransactionStateTest.java","1","0","0","14","229","354","2"
"871317377415ca324a48145401e20e173cb1fec2","community/kernel/src/test/java/org/neo4j/kernel/impl/api/state/IndexQueryTransactionStateTest.java","1","0","0","14","242","368","1"
"7723d89e6d1d951e8923fb102da0228db2e4e8f9","community/kernel/src/test/java/org/neo4j/kernel/impl/api/state/IndexQueryTransactionStateTest.java","1","0","0","14","244","374","2"
"4f04ee08438d4e1c99095d9d8a9f2ec223af89a9","community/kernel/src/test/java/org/neo4j/kernel/impl/api/state/IndexQueryTransactionStateTest.java","1","0","0","14","249","379","1"
"769dbdbf463a23dc760d655a5a7ecefac80ca7e5","community/kernel/src/test/java/org/neo4j/kernel/impl/api/index/ContractCheckingIndexProxyTest.java","1","0","0","15","208","318","0"
"8a31284a00600fe653939a9b2206e0382deded40","community/server/src/test/java/org/neo4j/server/rest/dbms/UserServiceTest.java","1","0","0","16","221","346","0"
"6ae0873e303c40548b80c8463588e28bf99217aa","community/neo4j-harness/src/test/java/org/neo4j/harness/JavaProceduresTest.java","1","0","0","17","152","208","0"
"c4f478d13eb6daee59bdee054591cec26f5a7b4d","community/lucene-index/src/test/java/org/neo4j/kernel/api/impl/schema/LuceneDocumentStructureTest.java","1","0","0","17","167","256","1"
"19fb0ceff8a8fedae97ae84256db8815670cf01c","community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/internal/SessionStateMachineTest.java","1","0","0","17","205","306","1"
"a7e676dfc3abe0f5fcffe9e97ba85ad08c76d779","community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/internal/SessionStateMachineTest.java","1","0","0","17","205","320","1"
"93b8e01aa126e5059b42d475224f6128595d8302","community/cypher/cypher/src/test/java/org/neo4j/cypher/export/ExportTest.java","1","0","0","17","227","280","1"
"2e27f92cd55a1b84efcb0d4b6bc95b16450304a2","community/server/src/test/java/org/neo4j/server/rest/dbms/UserServiceTest.java","1","0","0","17","246","379","1"
"660d2553ac4e5d2024cee6c770149ae313abe0e1","community/server/src/test/java/org/neo4j/server/rest/dbms/UserServiceTest.java","1","0","0","17","246","379","1"
"2c53d38d8973733dc91743481322988a392fc5b6","community/lucene-index/src/test/java/org/neo4j/kernel/api/impl/schema/LuceneDocumentStructureTest.java","1","0","0","18","180","270","0"
"bcad1b76ce3ad194285f6095394ba6311e84dd81","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/ConfiguredProceduresTestBase.java","1","0","0","18","206","292","1"
"9641576829b1d439954ac158311a4e986f7cb629","community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/internal/SessionStateMachineTest.java","1","0","0","18","209","331","0"
"0bcaf3798232de098570364734f6391b4ec73761","community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/internal/SessionStateMachineTest.java","1","0","0","18","216","323","0"
"0bcaf3798232de098570364734f6391b4ec73761","community/kernel/src/test/java/org/neo4j/kernel/impl/proc/ProcedureJarLoaderTest.java","1","0","0","19","146","215","1"
"a77d5707421b3d9c1d1ef290709b1ba550ae6c49","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/ConfiguredProceduresTestBase.java","1","0","0","19","239","328","0"
"c3a5cbf00866abb108bf34ce2e0680026fdd2025","community/cypher/cypher/src/test/java/org/neo4j/cypher/GraphDatabaseServiceExecuteTest.java","1","0","0","19","252","359","0"
"ffb1ce9ef51a4beef61b5067b35e5e116ba8e2a4","community/cypher/cypher/src/test/java/org/neo4j/cypher/GraphDatabaseServiceExecuteTest.java","1","0","0","19","256","369","0"
"e5ea526b14ce752e94a5460b1c85bf4567d8f97d","community/cypher/cypher/src/test/java/org/neo4j/cypher/GraphDatabaseServiceExecuteTest.java","1","0","0","19","260","373","1"
"35ff76e0b8d4ea42263048ad00507e28f4ec59cb","community/kernel/src/main/java/org/neo4j/kernel/impl/transaction/xaframework/IllegalLogFormatException.java","1","0","0","2","11","33","1"
"9c79c33600e5511ac1320496d1bdd614808a973c","enterprise/core-edge/src/main/java/org/neo4j/coreedge/raft/log/LogPosition.java","1","0","0","2","11","33","1"
"ebaf8617fdfdd21fdac69e479d938a8966fb5156","community/security/src/main/java/org/neo4j/server/security/auth/ListSnapshot.java","1","0","0","2","12","35","1"
"2fb8aea71a2d50c63f1407b9e975c5e8cbf325dc","community/kernel/src/main/java/org/neo4j/kernel/impl/factory/ProceduresProvider.java","1","0","0","2","12","43","1"
"e6f84e88fecffdd2dd28e4ee978d77df94914908","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/legacy/NonUniqueIndexTests.java","1","0","0","2","125","164","1"
"6b75a9235ea38e0c47caacd25cc919023c0c958b","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/legacy/NonUniqueIndexTests.java","1","0","0","2","126","163","0"
"a93c570faa774c1a40b635b6a3e6d8ccb61a99e8","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/NonUniqueIndexTests.java","1","0","0","2","126","165","1"
"3ec0e927cb481a29815bc3237d2e53fd7cadd271","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/NonUniqueIndexTests.java","1","0","0","2","129","166","0"
"868b4d731485023d2f7477e1133dcd5b263c851d","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/NonUniqueIndexTests.java","1","0","0","2","129","166","0"
"f75c8d53003736396824e5e753724156f30ae51e","community/cypher/cypher/src/test/java/org/neo4j/cypher/internal/javacompat/CypherEngineProviderTest.java","1","0","0","2","13","42","0"
"562320c0be4006685ed6f086c12ef4e1f1964f3c","community/lucene-index/src/test/java/org/neo4j/index/impl/lucene/NonUniqueIndexTests.java","1","0","0","2","131","168","0"
"d94daacb45225945a8ab3285f791f8ef58f943b0","community/kernel/src/main/java/org/neo4j/kernel/impl/api/CommitProcessFactory.java","1","0","0","2","14","36","0"
"0da6dae6f2ecbbab9a278f3757ef793cbe8d921f","community/kernel/src/main/java/org/neo4j/kernel/impl/api/CommitProcessFactory.java","1","0","0","2","15","37","1"
"5994c9535ebf815ae2290601a74935b7833325cc","community/kernel/src/test/java/org/neo4j/graphdb/impl/notification/NotificationDetailTest.java","1","0","0","2","15","39","1"
"dffaacf551b9213f1b818976724f11748a16a674","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/state/CoreBootstrapper.java","1","0","0","2","153","192","0"
"6602c5aea5b783fa9438717cc8f71b5c4dcd03b9","enterprise/server-enterprise/src/test/java/org/neo4j/server/rest/security/EnterpriseAuthenticationDocIT.java","1","0","0","2","16","39","1"
"886dbb454deaae6adcb4ff26e76f6e225eedca55","enterprise/core-edge/src/test/java/org/neo4j/coreedge/raft/log/segmented/SizeBasedLogPruningStrategyTest.java","1","0","0","2","17","47","0"
"035903e9ebdada5ea1269b223a6b5ee102763a1d","enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/state/machines/CoreStateMachinesModule.java","1","0","0","2","177","232","0"
"1b3aad3b619bd72c2c9f79bb7edf642c5dc56a6f","community/kernel/src/test/java/org/neo4j/kernel/impl/factory/EditionModuleTest.java","1","0","0","2","18","46","0"
"5e8fd553e4e127000734e31d43f5623eea742f7d","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/state/machines/CoreStateMachinesModule.java","1","0","0","2","185","244","1"
"5881b930d6621d9f8b0a9178cbae685fa61570b1","enterprise/server-enterprise/src/main/java/org/neo4j/server/enterprise/EnterpriseServerConfigLoader.java","1","0","0","2","19","43","0"
"886dbb454deaae6adcb4ff26e76f6e225eedca55","enterprise/core-edge/src/test/java/org/neo4j/coreedge/raft/log/segmented/SegmentedConcurrentStressIT.java","1","0","0","2","19","43","0"
"cdda46d2875877b744ca96417f56dd749aec1500","enterprise/server-enterprise/src/main/java/org/neo4j/server/enterprise/EnterpriseServerConfigLoader.java","1","0","0","2","19","43","0"
"069d4fa96fad00d182daeb9570e124ae87f68f5f","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/integration/bolt/NativeAndCredentialsOnlyIT.java","1","0","0","2","20","46","0"
"e5ea526b14ce752e94a5460b1c85bf4567d8f97d","community/cypher/cypher/src/test/java/org/neo4j/cypher/internal/javacompat/CypherLoggingTest.java","1","0","0","2","20","49","1"
"2dce9b701631b41aa14f4d8ff186c708b57abd1e","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/state/machines/token/ReplicatedLabelTokenHolder.java","1","0","0","2","21","44","0"
"2dce9b701631b41aa14f4d8ff186c708b57abd1e","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/state/machines/token/ReplicatedPropertyKeyTokenHolder.java","1","0","0","2","22","45","0"
"2dce9b701631b41aa14f4d8ff186c708b57abd1e","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/state/machines/token/ReplicatedRelationshipTypeTokenHolder.java","1","0","0","2","23","46","0"
"e5ea526b14ce752e94a5460b1c85bf4567d8f97d","community/monitor-logging/src/test/java/org/neo4j/ext/monitorlogging/MonitorLoggingAcceptanceTest.java","1","0","0","2","23","49","1"
"5e8fd553e4e127000734e31d43f5623eea742f7d","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/state/machines/token/ReplicatedLabelTokenHolder.java","1","0","0","2","24","47","1"
"b070962e9b00726d50df951106225fa252b7efeb","community/kernel/src/test/java/org/neo4j/kernel/impl/api/security/AccessModeSnapshotTest.java","1","0","0","2","24","49","0"
"d792f87317f952c8de3d1eff2982eaab0fc13d0f","community/kernel/src/test/java/org/neo4j/kernel/impl/traversal/AsOneStartBranchTest.java","1","0","0","2","24","55","0"
"5e8fd553e4e127000734e31d43f5623eea742f7d","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/state/machines/token/ReplicatedRelationshipTypeTokenHolder.java","1","0","0","2","25","48","1"
"5e8fd553e4e127000734e31d43f5623eea742f7d","enterprise/core-edge/src/main/java/org/neo4j/coreedge/core/state/machines/token/ReplicatedPropertyKeyTokenHolder.java","1","0","0","2","25","48","1"
"868b4d731485023d2f7477e1133dcd5b263c851d","community/lucene-index/src/main/java/org/neo4j/index/impl/lucene/ReadOnlyIndexReferenceFactory.java","1","0","0","2","25","51","0"
"660d2553ac4e5d2024cee6c770149ae313abe0e1","enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/integration/bolt/EnterpriseAuthenticationIT.java","1","0","0","2","25","53","1"
"c3a5cbf00866abb108bf34ce2e0680026fdd2025","enterprise/causal-clustering/src/test/java/org/neo4j/causalclustering/core/consensus/log/segmented/SegmentedConcurrentStressIT.java","1","0","0","2","26","50","0"
"f13efebd3b366abe29b2da79819eda5d5e365bd6","community/lucene-index/src/main/java/org/neo4j/index/impl/lucene/legacy/ReadOnlyIndexReferenceFactory.java","1","0","0","2","26","51","0"
"fd06ce499b9b23c2b5e71977356de559be990c8d","community/bolt/src/test/java/org/neo4j/bolt/v1/messaging/MessageProcessingHandlerTest.java","1","0","0","2","27","58","0"
"e5ea526b14ce752e94a5460b1c85bf4567d8f97d","enterprise/causal-clustering/src/test/java/org/neo4j/causalclustering/core/consensus/log/segmented/SegmentedConcurrentStressIT.java","1","0","0","2","28","52","1"
"31e72727f11b170442df6d1f0f060411ed644dce","community/cypher/cypher/src/test/java/org/neo4j/cypher/GraphDatabaseServiceExecuteTest.java","1","0","0","2","28","57","1"
"9f994ced2bab83328473745bd4952e4304805a5c","community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/integration/SessionAuthIT.java","1","0","0","2","29","60","1"
"c3a5cbf00866abb108bf34ce2e0680026fdd2025","community/monitor-logging/src/test/java/org/neo4j/ext/monitorlogging/MonitorLoggingAcceptanceTest.java","1","0","0","2","30","56","0"
"07c513aa6d0c6314816fcb24183bb3849b8be67f","community/server/src/test/java/org/neo4j/server/modules/DBMSModuleTest.java","1","0","0","2","32","62","1"
"5881b930d6621d9f8b0a9178cbae685fa61570b1","enterprise/server-enterprise/src/test/java/org/neo4j/server/enterprise/EnterpriseBootstrapperTest.java","1","0","0","2","33","62","0"
"cdda46d2875877b744ca96417f56dd749aec1500","enterprise/server-enterprise/src/test/java/org/neo4j/server/enterprise/EnterpriseBootstrapperTest.java","1","0","0","2","33","62","0"
"d8b5a3dd736b7f2cf8404b1b3b3dacb40149d66f","community/server/src/test/java/org/neo4j/server/rest/repr/DatabaseRepresentationTest.java","1","0","0","2","34","63","0"
"0da6dae6f2ecbbab9a278f3757ef793cbe8d921f","enterprise/ha/src/test/java/org/neo4j/kernel/ha/SlaveTransactionCommitProcessTest.java","1","0","0","2","34","67","1"
"d94daacb45225945a8ab3285f791f8ef58f943b0","enterprise/ha/src/test/java/org/neo4j/kernel/ha/SlaveTransactionCommitProcessTest.java","1","0","0","2","35","68","0"
"61dccb6b78bc1618da0ef9f1a70d7b524b945ab7","community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/internal/CypherStatementRunnerTest.java","1","0","0","2","36","67","1"
"803ec9deafb5ac3785faf698f126a32254d693be","community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/internal/CypherStatementRunnerTest.java","1","0","0","2","38","69","0"
"b39f3be7e809376033f6ab4297716f6028b05111","enterprise/neo4j-enterprise/src/test/java/org/neo4j/unsafe/impl/batchimport/store/BatchingNeoStoresIT.java","1","0","0","2","39","67","0"
"2fb8aea71a2d50c63f1407b9e975c5e8cbf325dc","community/kernel/src/test/java/org/neo4j/kernel/impl/factory/EditionModuleTest.java","1","0","0","2","41","75","1"
"3d17a685dd4a90897f208f3948aa870f3b2f27f7","community/server/src/test/java/org/neo4j/server/ServerBootstrapperTest.java","1","0","0","2","42","76","0"
