"Hash","LongName","McCC","CLOC","PDA","PUA","LLOC","LOC","Number of Bugs"
"00d54fabb259a21e98441f58c04b86b7f13a3a71","src/main/java/org/elasticsearch/search/SearchService.java","112","0","2","13","894","1048","0"
"00d8a84475926315ccc7ad4d3933c571ee5ffdd1","core/src/main/java/org/elasticsearch/bootstrap/Bootstrap.java","29","0","0","0","214","318","2"
"00d8a84475926315ccc7ad4d3933c571ee5ffdd1","core/src/main/java/org/elasticsearch/bootstrap/StartupError.java","13","0","0","0","58","116","1"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","modules/ingest-common/src/test/java/org/elasticsearch/ingest/common/GrokProcessorTests.java","1","0","0","13","140","177","4"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/rest/BaseRestHandler.java","9","0","1","1","86","169","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/index/shard/ElasticsearchQueryCachingPolicy.java","3","0","0","0","24","57","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/index/shard/ElasticsearchQueryCachingPolicyTests.java","1","0","0","3","36","62","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/search/query/QueryStringIT.java","2","0","0","10","203","268","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/index/mapper/ExternalValuesMapperIntegrationIT.java","1","0","0","4","116","163","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/rest/action/admin/cluster/RestNodesStatsAction.java","27","0","0","4","154","203","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/index/mapper/DateFieldMapper.java","62","0","1","28","425","509","4"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","modules/ingest-common/src/main/java/org/elasticsearch/ingest/common/AbstractStringProcessor.java","7","0","0","0","54","92","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","modules/ingest-common/src/main/java/org/elasticsearch/ingest/common/SplitProcessor.java","2","0","1","4","48","84","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/VersionTests.java","25","0","2","20","236","311","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","test/framework/src/main/java/org/elasticsearch/test/ESIntegTestCase.java","171","0","39","18","1397","2174","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/common/rounding/Rounding.java","27","0","3","13","241","368","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/action/admin/indices/stats/IndicesStatsResponse.java","25","0","0","12","171","227","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/index/engine/ShadowEngine.java","16","0","1","17","181","264","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","modules/ingest-common/src/main/java/org/elasticsearch/ingest/common/ConvertProcessor.java","17","0","1","4","148","194","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","modules/ingest-common/src/test/java/org/elasticsearch/ingest/common/SplitProcessorTests.java","4","0","0","6","71","100","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/index/engine/Engine.java","61","0","42","78","906","1339","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","modules/ingest-common/src/test/java/org/elasticsearch/ingest/common/SplitProcessorFactoryTests.java","3","0","0","4","41","68","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/index/mapper/BooleanFieldMapper.java","32","0","1","19","207","261","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/rest/action/admin/cluster/RestNodesStatsActionTests.java","1","0","0","9","111","145","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/cluster/service/ClusterServiceTests.java","33","0","3","17","1001","1277","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/rest/action/admin/cluster/RestNodesInfoAction.java","6","0","0","4","84","124","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","modules/ingest-common/src/main/java/org/elasticsearch/ingest/common/GrokProcessor.java","16","0","0","7","119","171","4"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/Version.java","64","0","6","15","306","404","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/index/engine/InternalEngine.java","174","0","0","23","1113","1423","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/rest/action/admin/indices/RestIndicesStatsAction.java","17","0","0","4","118","168","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/cluster/service/ClusterService.java","101","0","21","9","849","1183","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/common/settings/IndexScopedSettings.java","8","0","1","2","155","198","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/index/shard/IndexShard.java","161","0","35","59","1325","1850","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/action/get/GetResponse.java","1","0","15","7","95","190","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/ingest/IngestDocument.java","82","0","18","7","468","664","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/common/rounding/TimeZoneRoundingTests.java","15","0","14","7","410","642","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","test/framework/src/main/java/org/elasticsearch/test/InternalTestCluster.java","198","0","51","35","1526","2147","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/search/query/SearchQueryIT.java","28","0","14","46","1672","2094","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/index/mapper/DateFieldTypeTests.java","1","0","0","8","166","201","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/action/admin/indices/stats/IndicesStatsResponseTests.java","1","0","0","2","17","44","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/main/java/org/elasticsearch/index/IndexModule.java","23","0","16","4","234","398","3"
"00de8e07fc3df9c763bbc0b6890217dc5b6bee3e","core/src/test/java/org/elasticsearch/rest/action/admin/indices/RestIndicesStatsActionTests.java","1","0","0","5","54","84","3"
"0105b651607b1587521184ac4508440349db1fe5","src/main/java/org/elasticsearch/common/xcontent/XContentHelper.java","75","0","7","11","389","484","1"
"0105b651607b1587521184ac4508440349db1fe5","src/test/java/org/elasticsearch/update/UpdateNoopTests.java","2","0","2","6","191","238","1"
"010b910333ee16f18b2a2ec81579bc2c3d9a0614","src/main/java/org/apache/lucene/queryParser/MapperQueryParser.java","46","0","1","4","284","354","0"
"010b910333ee16f18b2a2ec81579bc2c3d9a0614","src/main/java/org/apache/lucene/queryParser/QueryParserSettings.java","40","0","1","36","174","240","0"
"010b910333ee16f18b2a2ec81579bc2c3d9a0614","src/main/java/org/elasticsearch/index/query/FieldQueryParser.java","37","0","1","3","115","156","0"
"010b910333ee16f18b2a2ec81579bc2c3d9a0614","src/main/java/org/elasticsearch/index/query/QueryStringQueryParser.java","57","0","1","3","172","212","0"
"0114fb0f58631d2637d27f520aa54358eb5c15df","src/test/java/org/elasticsearch/test/integration/indices/wamer/SimpleIndicesWarmerTests.java","2","0","1","4","128","179","1"
"0114fb0f58631d2637d27f520aa54358eb5c15df","src/main/java/org/elasticsearch/index/settings/IndexDynamicSettingsModule.java","1","0","1","3","102","131","1"
"0114fb0f58631d2637d27f520aa54358eb5c15df","src/main/java/org/elasticsearch/indices/warmer/InternalIndicesWarmer.java","10","0","1","4","82","115","1"
"0127528d97cc1f66530aa84f08086126a969b903","core/src/test/java/org/elasticsearch/gateway/GatewayIndexStateIT.java","14","0","3","8","392","525","0"
"0127528d97cc1f66530aa84f08086126a969b903","core/src/main/java/org/elasticsearch/common/settings/ClusterSettings.java","9","0","1","1","378","410","0"
"012797a82c7ee448c12ae45b63e349b610494d6d","src/main/java/org/elasticsearch/index/mapper/ParseContext.java","6","0","5","39","210","318","1"
"012797a82c7ee448c12ae45b63e349b610494d6d","src/main/java/org/elasticsearch/index/mapper/MapperService.java","168","0","20","34","881","1133","1"
"012797a82c7ee448c12ae45b63e349b610494d6d","src/main/java/org/elasticsearch/index/mapper/object/ObjectMapper.java","159","0","1","35","732","925","1"
"012797a82c7ee448c12ae45b63e349b610494d6d","src/main/java/org/elasticsearch/index/mapper/DocumentMapper.java","74","0","7","55","532","733","1"
"01502893eb13acd0c128756c1066b2314bbb1b0d","modules/transport-netty4/src/test/java/org/elasticsearch/http/netty4/Netty4HttpServerTransportTests.java","6","0","4","7","249","319","0"
"01502893eb13acd0c128756c1066b2314bbb1b0d","core/src/main/java/org/elasticsearch/rest/RestController.java","43","0","4","4","290","419","0"
"01502893eb13acd0c128756c1066b2314bbb1b0d","modules/transport-netty4/src/main/java/org/elasticsearch/http/netty4/Netty4HttpServerTransport.java","40","0","0","8","463","583","0"
"01502893eb13acd0c128756c1066b2314bbb1b0d","core/src/test/java/org/elasticsearch/rest/RestControllerTests.java","3","0","0","22","419","547","0"
"01519745007b2d093cdf602783c27a26de82c69b","test/framework/src/main/java/org/elasticsearch/test/ESIntegTestCase.java","178","0","41","18","1416","2172","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/main/java/org/elasticsearch/ElasticsearchException.java","51","0","20","15","650","835","1"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/action/admin/indices/flush/FlushBlocksIT.java","4","0","0","2","51","84","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/action/admin/indices/segments/IndicesSegmentsRequestTests.java","3","0","3","4","63","105","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/main/java/org/elasticsearch/action/admin/indices/flush/FlushRequest.java","1","0","6","3","45","107","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/index/store/CorruptedFileIT.java","66","0","6","2","576","711","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/main/java/org/elasticsearch/index/shard/IndexShard.java","159","0","35","59","1318","1832","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/indices/state/OpenCloseIndexIT.java","16","0","0","22","334","417","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/main/java/org/elasticsearch/indices/IndexingMemoryController.java","28","0","1","4","253","393","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/main/java/org/elasticsearch/index/engine/Engine.java","60","0","34","76","849","1242","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/gateway/ReusePeerRecoverySharedTest.java","16","0","2","1","101","159","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/recovery/TruncatedRecoveryIT.java","13","0","1","1","107","156","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/repositories/blobstore/BlobStoreRepositoryTests.java","3","0","1","3","122","174","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/gateway/RecoveryFromGatewayIT.java","43","0","0","10","443","584","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/ExceptionSerializationTests.java","30","0","0","45","749","854","1"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/index/engine/InternalEngineTests.java","116","0","3","62","2059","2514","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/search/basic/SearchWithRandomIOExceptionsIT.java","22","0","0","2","160","197","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/main/java/org/elasticsearch/index/engine/InternalEngine.java","166","0","0","23","1068","1359","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/indices/flush/FlushIT.java","19","0","0","5","181","227","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/versioning/SimpleVersioningIT.java","50","0","1","11","589","790","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/index/IndexWithShadowReplicasIT.java","28","0","3","11","705","906","0"
"01519745007b2d093cdf602783c27a26de82c69b","core/src/test/java/org/elasticsearch/action/admin/indices/shards/IndicesShardStoreRequestIT.java","14","0","0","5","197","243","0"
"015e46930de9e23adec2461b9ca95e9118953eb5","modules/elasticsearch/src/main/java/org/elasticsearch/gateway/blobstore/BlobReuseExistingNodeAllocation.java","49","0","1","4","226","301","0"
"015e46930de9e23adec2461b9ca95e9118953eb5","modules/elasticsearch/src/main/java/org/elasticsearch/gateway/local/LocalGatewayNodeAllocation.java","68","0","1","4","298","392","0"
"015e46930de9e23adec2461b9ca95e9118953eb5","modules/elasticsearch/src/main/java/org/elasticsearch/river/RiversService.java","19","0","1","3","180","252","0"
"01794bf8ea9da1afc3b2deb01abe1754301f194f","src/main/java/org/elasticsearch/indices/ttl/IndicesTTLService.java","25","0","1","1","224","286","1"
"01794bf8ea9da1afc3b2deb01abe1754301f194f","src/main/java/org/elasticsearch/action/bulk/TransportBulkAction.java","55","0","1","1","305","365","1"
"01794bf8ea9da1afc3b2deb01abe1754301f194f","src/test/java/org/elasticsearch/percolator/TTLPercolatorTests.java","3","0","1","1","110","153","1"
"017af34971f7fc5d5e8a8a9d9e824751de9408be","core/src/main/java/org/elasticsearch/rest/action/cat/RestIndicesAction.java","134","0","0","3","367","532","0"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/action/admin/cluster/shards/ClusterSearchShardsResponseTests.java","5","0","0","2","80","105","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/index/query/MoreLikeThisQueryBuilder.java","169","0","24","42","939","1213","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/index/query/RangeQueryBuilder.java","71","0","22","4","393","546","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/ElasticsearchException.java","88","0","27","13","841","1134","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/index/query/SimpleQueryStringBuilder.java","77","0","21","4","410","598","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/index/IndexSortSettingsTests.java","2","0","0","10","125","161","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/ingest/PutPipelineRequest.java","3","0","2","7","60","100","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/bulk/TransportShardBulkAction.java","62","0","2","5","545","708","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/index/IndexRequest.java","47","0","31","13","362","612","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/search/internal/AliasFilter.java","12","0","3","6","89","143","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/index/reindex/AbstractBulkByScrollRequest.java","23","0","25","7","237","454","2"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","test/framework/src/test/java/org/elasticsearch/test/rest/yaml/section/SkipSectionTests.java","3","0","0","10","104","144","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/script/ScriptMetaData.java","31","0","8","9","240","459","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/action/ingest/PutPipelineRequestTests.java","1","0","0","3","40","68","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/ingest/SimulatePipelineRequest.java","6","0","2","11","138","192","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/action/admin/indices/create/CreateIndexRequestTests.java","1","0","0","3","45","73","3"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/index/query/MoreLikeThisQueryBuilderTests.java","39","0","0","11","326","396","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/action/termvectors/TermVectorsUnitTests.java","8","0","1","9","318","388","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/action/index/IndexRequestTests.java","5","0","1","11","179","223","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/common/transport/TransportAddress.java","12","0","6","6","94","159","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/action/admin/cluster/storedscripts/PutStoredScriptRequestTests.java","1","0","0","3","45","73","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/ingest/PipelineConfigurationTests.java","1","0","0","4","61","90","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","test/framework/src/test/java/org/elasticsearch/test/rest/yaml/section/ClientYamlTestSectionTests.java","1","0","0","10","249","303","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/VersionTests.java","28","0","1","23","267","341","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/fieldstats/FieldStats.java","62","0","14","56","583","790","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/admin/cluster/shards/ClusterSearchShardsRequest.java","6","0","6","9","96","164","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/transport/TcpTransport.java","149","0","6","32","1254","1651","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/admin/indices/validate/query/ValidateQueryRequest.java","7","0","11","6","104","183","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/index/reindex/BulkByScrollTask.java","29","0","19","22","369","519","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/monitor/os/OsStats.java","12","0","11","42","345","494","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/cluster/routing/allocation/NodeAllocationResult.java","16","0","13","12","200","306","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","test/framework/src/test/java/org/elasticsearch/test/rest/yaml/section/SetupSectionTests.java","1","0","0","3","59","86","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/Version.java","62","0","8","16","307","408","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/action/admin/indices/template/put/PutIndexTemplateRequestTests.java","1","0","1","3","68","105","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/admin/cluster/storedscripts/GetStoredScriptResponse.java","5","0","1","4","52","89","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/search/builder/SearchSourceBuilder.java","172","0","67","30","1019","1479","2"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/admin/cluster/allocation/ClusterAllocationExplainRequest.java","11","0","15","5","153","258","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/action/admin/indices/mapping/put/PutMappingRequestTests.java","1","0","0","5","72","107","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/cluster/SnapshotsInProgress.java","60","0","2","46","421","523","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/search/fetch/subphase/highlight/AbstractHighlighterBuilder.java","54","0","40","4","425","691","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/bulk/BulkItemResponse.java","33","0","23","12","317","477","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","modules/percolator/src/main/java/org/elasticsearch/percolator/PercolateQueryBuilder.java","61","0","1","8","436","546","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/search/SearchTransportService.java","8","0","1","17","317","416","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/index/query/QueryStringQueryBuilder.java","134","0","27","31","788","1061","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/fieldstats/FieldStatsTests.java","41","0","1","17","608","689","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/script/Script.java","65","0","13","4","367","771","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","modules/reindex/src/test/java/org/elasticsearch/index/reindex/RoundTripTests.java","14","0","1","4","176","227","2"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/cluster/NamedDiff.java","1","0","2","0","8","37","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/index/query/InnerHitBuilder.java","84","0","14","32","588","769","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/main/java/org/elasticsearch/action/fieldstats/FieldStatsShardResponse.java","4","0","0","6","53","86","1"
"0189a65e6bfc623813c6c088d19a0509fbeb64da","core/src/test/java/org/elasticsearch/cluster/node/DiscoveryNodeTests.java","2","0","0","4","53","84","1"
